battery_capacity_kwh,battery_manufacturer,battery_quantity,battery_voltage_v,category,currency,distributor,id,image_url,inverter_image,inverter_manufacturer,inverter_power_kw,inverter_quantity,name,panel_image,panel_manufacturer,panel_power_w,panel_quantity,power_kwp,power_watts,price_brl,price_per_wp,source_csv,status,tags,total_batteries,total_inverters,total_panels,total_structures,type
,,2,48,kits,BRL,Neosolar,NEO-26695,https://portal.zydon.com.br/api/files/02f12091-0c0a-451c-8b9a-9d6aa9067b37/content?ingress=portalb2b.neosolar.com.br,,,,,"Kit de Energia Solar Off Grid c/ Inv-car - 3,7kWp 100Ah 24/220V Lítio (26695)",,,620,6,7.0,3720,21466.24,,,draft,Solar Kit|Neosolar,2,0,6,0,Solar Kit Off-Grid
,,1,48,kits,BRL,Neosolar,NEO-26694,https://portal.zydon.com.br/api/files/674821ee-b9a8-4648-9db8-45c2704cf5c1/content?ingress=portalb2b.neosolar.com.br,,,,,"Kit de Energia Solar Off Grid c/ Inv-car - 2,5kWp 100Ah 48/220V Lítio",,,620,4,5.0,2480,14232.26,,,draft,Solar Kit|Neosolar,1,0,4,0,Solar Kit Off-Grid
,,4,48,kits,BRL,Neosolar,NEO-26698,https://portal.zydon.com.br/api/files/95eb91ee-3352-4702-b104-a1bdc66b1c20/content?ingress=portalb2b.neosolar.com.br,,,,,"Kit de Energia Solar Off Grid c/ Inv-car - 3,7kWp 100Ah 24/220V Lítio (26698)",,,620,6,7.0,3720,33679.53,,,draft,Solar Kit|Neosolar,4,0,6,0,Solar Kit Off-Grid
,,5,48,kits,BRL,Neosolar,NEO-26699,https://portal.zydon.com.br/api/files/bc9942ac-abe6-4df5-9309-0106d7e1c7c1/content?ingress=portalb2b.neosolar.com.br,,,,,"Kit de Energia Solar Off Grid c/ Inv-car - 6,2kWp 100Ah 24/220V Lítio (26699)",,,620,10,2.0,6200,42800.37,,,draft,Solar Kit|Neosolar,5,0,10,0,Solar Kit Off-Grid
,,3,48,kits,BRL,Neosolar,NEO-26697,https://portal.zydon.com.br/api/files/3d25b276-df8c-493d-b81e-0198b55c1b66/content?ingress=portalb2b.neosolar.com.br,,,,,"Kit de Energia Solar Off Grid c/ Inv-car - 3,1kWp 100Ah 24/220V Lítio (26697)",,,620,5,1.0,3100,26838.52,,,draft,Solar Kit|Neosolar,3,0,5,0,Solar Kit Off-Grid
,,2,48,kits,BRL,Neosolar,NEO-26696,https://portal.zydon.com.br/api/files/b25025f7-5a76-4353-80bd-8f1b673e0215/content?ingress=portalb2b.neosolar.com.br,,,,,"Kit de Energia Solar Off Grid c/ Inv-car - 1,9kWp 100Ah 24/220V Lítio (26696)",,,620,3,9.0,1860,19604.52,,,draft,Solar Kit|Neosolar,2,0,3,0,Solar Kit Off-Grid
,,6,48,kits,BRL,Neosolar,NEO-26700,https://portal.zydon.com.br/api/files/d2fc71b6-85bd-44bc-b4cb-e66892bc9044/content?ingress=portalb2b.neosolar.com.br,,,,,"Kit de Energia Solar Off Grid c/ Inv-car - 6,2kWp 100Ah 24/220V Lítio (26700)",,,620,10,2.0,6200,48793.21,,,draft,Solar Kit|Neosolar,6,0,10,0,Solar Kit Off-Grid
,,2,12,kits,BRL,Neosolar,NEO-25053,https://portal.zydon.com.br/api/files/cbedc1f2-f5a1-456f-a3f9-45152c6f2ed9/content?ingress=portalb2b.neosolar.com.br,,,,1,Kit Energia Solar Off Grid - 680Wp 220Ah/24V (25053),,,340,2,0.68,680,4633.58,,,draft,Solar Kit|Neosolar,2,1,2,0,Solar Kit Off-Grid
,,1,48,kits,BRL,Neosolar,NEO-26968,https://portal.zydon.com.br/api/files/5e05efaf-e906-478e-aecf-c3449d06dcbd/content?ingress=portalb2b.neosolar.com.br,,,,,"Kit de Energia Solar Off Grid c/ Inv-car - 2,5kWp 100Ah 24/220V Lítio (26968)",,,620,4,5.0,2480,0,,,draft,Solar Kit|Neosolar,1,0,4,0,Solar Kit Off-Grid
,,7,48,kits,BRL,Neosolar,NEO-26991,https://portal.zydon.com.br/api/files/300c2b14-0c93-463c-b01d-45e19c3575dd/content?ingress=portalb2b.neosolar.com.br,,,,,"Kit de Energia Solar Off Grid c/ Inv-car - 6,2kWp 100Ah 24/220V Lítio (26991)",,,620,10,2.0,6200,0,,,draft,Solar Kit|Neosolar,7,0,10,0,Solar Kit Off-Grid
,,7,48,kits,BRL,Neosolar,NEO-26975,https://portal.zydon.com.br/api/files/780b0379-b08d-4364-b78e-98269de37d9d/content?ingress=portalb2b.neosolar.com.br,,,,,"Kit de Energia Solar Off Grid c/ Inv-car - 6,2kWp 100Ah 24/220V Lítio (26975)",,,620,10,2.0,6200,0,,,draft,Solar Kit|Neosolar,7,0,10,0,Solar Kit Off-Grid
,,1,48,kits,BRL,Neosolar,NEO-26984,https://portal.zydon.com.br/api/files/bf81a2d8-46ee-4c08-8e52-264d526dd97c/content?ingress=portalb2b.neosolar.com.br,,,,,"Kit de Energia Solar Off Grid c/ Inv-car - 2,5kWp 100Ah 24/220V Lítio (26984)",,,620,4,5.0,2480,0,,,draft,Solar Kit|Neosolar,1,0,4,0,Solar Kit Off-Grid
,,3,48,kits,BRL,Neosolar,NEO-26971,https://portal.zydon.com.br/api/files/5801b467-d646-498f-8486-895e733d5c49/content?ingress=portalb2b.neosolar.com.br,,,,,"Kit de Energia Solar Off Grid c/ Inv-car - 3,1kWp 100Ah 24/220V Lítio (26971)",,,620,5,1.0,3100,0,,,draft,Solar Kit|Neosolar,3,0,5,0,Solar Kit Off-Grid
,,4,48,kits,BRL,Neosolar,NEO-26972,https://portal.zydon.com.br/api/files/45bae92c-1b7e-4f51-b5fb-30466040b4f4/content?ingress=portalb2b.neosolar.com.br,,,,,"Kit de Energia Solar Off Grid c/ Inv-car - 3,7kWp 100Ah 24/220V Lítio (26972)",,,620,6,7.0,3720,0,,,draft,Solar Kit|Neosolar,4,0,6,0,Solar Kit Off-Grid
,,2,48,kits,BRL,Neosolar,NEO-26969,https://portal.zydon.com.br/api/files/6aac6b46-1e2c-4ab8-96fc-8810e4c94c70/content?ingress=portalb2b.neosolar.com.br,,,,,"Kit de Energia Solar Off Grid c/ Inv-car - 3,7kWp 100Ah 24/220V Lítio (26969)",,,620,6,7.0,3720,0,,,draft,Solar Kit|Neosolar,2,0,6,0,Solar Kit Off-Grid
,,2,48,kits,BRL,Neosolar,NEO-26970,https://portal.zydon.com.br/api/files/a0758e5f-5841-4c29-80a2-cdf86cc835b4/content?ingress=portalb2b.neosolar.com.br,,,,,"Kit de Energia Solar Off Grid c/ Inv-car - 1,9kWp 100Ah 24/220V Lítio (26970)",,,620,3,9.0,1860,0,,,draft,Solar Kit|Neosolar,2,0,3,0,Solar Kit Off-Grid
,,4,48,kits,BRL,Neosolar,NEO-26988,https://portal.zydon.com.br/api/files/89e94cb3-8b98-4184-8358-2a51f2c37b34/content?ingress=portalb2b.neosolar.com.br,,,,,"Kit de Energia Solar Off Grid c/ Inv-car - 3,7kWp 100Ah 24/220V Lítio (26988)",,,620,6,7.0,3720,0,,,draft,Solar Kit|Neosolar,4,0,6,0,Solar Kit Off-Grid
,,3,48,kits,BRL,Neosolar,NEO-26987,https://portal.zydon.com.br/api/files/39524f16-af32-4ab8-a36a-486ed640779a/content?ingress=portalb2b.neosolar.com.br,,,,,"Kit de Energia Solar Off Grid c/ Inv-car - 3,1kWp 100Ah 24/220V Lítio (26987)",,,620,5,1.0,3100,0,,,draft,Solar Kit|Neosolar,3,0,5,0,Solar Kit Off-Grid
,,2,48,kits,BRL,Neosolar,NEO-26986,https://portal.zydon.com.br/api/files/df9282cd-5704-4985-85db-8a8a04479ab7/content?ingress=portalb2b.neosolar.com.br,,,,,"Kit de Energia Solar Off Grid c/ Inv-car - 1,9kWp 100Ah 24/220V Lítio (26986)",,,620,3,9.0,1860,0,,,draft,Solar Kit|Neosolar,2,0,3,0,Solar Kit Off-Grid
,,2,48,kits,BRL,Neosolar,NEO-26985,https://portal.zydon.com.br/api/files/57faf78c-278e-4087-88e2-9deb009f03cf/content?ingress=portalb2b.neosolar.com.br,,,,,"Kit de Energia Solar Off Grid c/ Inv-car - 3,7kWp 100Ah 24/220V Lítio (26985)",,,620,6,7.0,3720,0,,,draft,Solar Kit|Neosolar,2,0,6,0,Solar Kit Off-Grid
,,8,12,kits,BRL,Neosolar,NEO-24435,,,,,,"Kit de Energia Solar Nobreak c/ Inv-car - 3,51kWp 440Ah 48/220V (24435)",,,585,6,51.0,3510,0,,,draft,Solar Kit|Neosolar,8,0,6,0,Solar Kit Off-Grid
,,14,12,kits,BRL,Neosolar,NEO-24767,,,,,,"Kit de Energia Solar Nobreak c/ Inv-car - 4,27kWp 220Ah 24/220V (24767)",,,610,7,27.0,4270,0,,,draft,Solar Kit|Neosolar,14,0,7,0,Solar Kit Off-Grid
,,2,12,kits,BRL,Neosolar,NEO-24763,,,,,,"Kit de Energia Solar Nobreak c/ Inv-car - 1,83kWp 220Ah 24/220V (24763)",,,610,3,83.0,1830,0,,,draft,Solar Kit|Neosolar,2,0,3,0,Solar Kit Off-Grid
,,8,12,kits,BRL,Neosolar,NEO-24765,,,,,,"Kit de Energia Solar Nobreak c/ Inv-car - 2,44kWp 220Ah 24/220V (24765)",,,610,4,44.0,2440,0,,,draft,Solar Kit|Neosolar,8,0,4,0,Solar Kit Off-Grid
,,1,6,kits,BRL,Neosolar,NEO-24773,,,,,,"Kit de Energia Solar Off Grid c/ Inv-car - 1,83kWp 100Ah 24/220V Lítio (24773)",,,610,3,83.0,1830,0,,,draft,Solar Kit|Neosolar,1,0,3,0,Solar Kit Off-Grid
,,2,12,kits,BRL,Neosolar,NEO-24764,,,,,,"Kit de Energia Solar Nobreak c/ Inv-car - 1,83kWp 220Ah 24/220V (24764)",,,610,3,83.0,1830,0,,,draft,Solar Kit|Neosolar,2,0,3,0,Solar Kit Off-Grid
,,4,48,kits,BRL,Neosolar,NEO-24444,,,,,,"Kit de Energia Solar Nobreak c/ Inv-car - 2,17kWp 220Ah 48/220V (24444)",,,435,5,17.0,2175,0,,,draft,Solar Kit|Neosolar,4,0,5,0,Solar Kit Off-Grid
,,2,48,kits,BRL,Neosolar,NEO-22694,,,,,1,Kit Energia Solar Off Grid s/ Inversor - 2.32kWp 200Ah 48V Lítio (22694),,,580,4,2.32,2320,0,,,draft,Solar Kit|Neosolar,2,1,4,0,Solar Kit Off-Grid
,,1,12,kits,BRL,Neosolar,NEO-24119,,,,,1,Kit Energia Solar Off Grid s/ Inversor - 280Wp 220Ah 12V Chumbo (24119),,,280,1,0.28,280,0,,,draft,Solar Kit|Neosolar,1,1,1,0,Solar Kit Off-Grid
,,1,48,kits,BRL,Neosolar,NEO-24556,,,,,1,Kit Energia Solar Off Grid s/ Inversor - 1.17kWp 100Ah 48V Lítio (24556),,,585,2,1.17,1170,0,,,draft,Solar Kit|Neosolar,1,1,2,0,Solar Kit Off-Grid
,,2,48,kits,BRL,Neosolar,NEO-23939,,,,,1,Kit Energia Solar Off Grid s/ Inversor - 2.220Wp 100Ah 48V Lítio (23939),,,555,4,0.22,2220,0,,,draft,Solar Kit|Neosolar,2,1,4,0,Solar Kit Off-Grid
,,2,12,kits,BRL,Neosolar,NEO-23926,,,,,1,Kit Energia Solar Off Grid s/ Inversor - 480Wp 240Ah / 220Ah 12V Estacionária (23926),,,160,3,0.48,480,0,,,draft,Solar Kit|Neosolar,2,1,3,0,Solar Kit Off-Grid
,,2,12,kits,BRL,Neosolar,NEO-23932,,,,,1,Kit Energia Solar Off Grid s/ Inversor - 480Wp 240Ah / 220Ah 12V Estacionária (23932),,,160,3,0.48,480,0,,,draft,Solar Kit|Neosolar,2,1,3,0,Solar Kit Off-Grid
,,1,12,kits,BRL,Neosolar,NEO-24165,,,,,1,Kit Energia Solar Off Grid s/ Inversor - 320Wp 240Ah / 220Ah 12V Estacionária (23931),,,160,2,0.32,320,0,,,draft,Solar Kit|Neosolar,1,1,2,0,Solar Kit Off-Grid
,,4,12,kits,BRL,Neosolar,NEO-23936,,,,,1,Kit Energia Solar Off Grid s/ Inversor - 1.120Wp 240Ah / 220Ah 12V Estacionária (23936),,,160,7,0.12,1120,0,,,draft,Solar Kit|Neosolar,4,1,7,0,Solar Kit Off-Grid
,,2,48,kits,BRL,Neosolar,NEO-23938,,,,,1,Kit Energia Solar Off Grid s/ Inversor - 1.170Wp 105Ah 48V Lítio (23938),,,585,2,0.17,1170,0,,,draft,Solar Kit|Neosolar,2,1,2,0,Solar Kit Off-Grid
,,2,12,kits,BRL,Neosolar,NEO-22657,,,,,1,Kit Energia Solar Off Grid s/ Inversor - 330Wp 440Ah 12V Chumbo (22657),,,330,1,0.33,330,0,,,draft,Solar Kit|Neosolar,2,1,1,0,Solar Kit Off-Grid
,,1,12,kits,BRL,Neosolar,NEO-22656,,,,,1,Kit Energia Solar Off Grid s/ Inversor - 330Wp 220Ah 12V Chumbo (22656),,,330,1,0.33,330,0,,,draft,Solar Kit|Neosolar,1,1,1,0,Solar Kit Off-Grid
,,4,12,kits,BRL,Neosolar,NEO-22654,,,,,1,Kit Energia Solar Off Grid s/ Inversor - 560Wp 440Ah 24V Chumbo (22654),,,280,2,0.56,560,0,,,draft,Solar Kit|Neosolar,4,1,2,0,Solar Kit Off-Grid
,,2,12,kits,BRL,Neosolar,NEO-22653,,,,,1,Kit Energia Solar Off Grid s/ Inversor - 560Wp 220Ah 24V Chumbo (22653),,,280,2,0.56,560,0,,,draft,Solar Kit|Neosolar,2,1,2,0,Solar Kit Off-Grid
,,1,12,kits,BRL,Neosolar,NEO-22649,,,,,1,Kit Energia Solar Off Grid s/ Inversor - 280Wp 220Ah 12V Chumbo (22649),,,280,1,0.28,280,0,,,draft,Solar Kit|Neosolar,1,1,1,0,Solar Kit Off-Grid
,,4,12,kits,BRL,Neosolar,NEO-22631,,,,,1,Kit Energia Solar Off Grid s/ Inversor - 660Wp 300Ah 24V Chumbo (22631),,,330,2,0.66,660,0,,,draft,Solar Kit|Neosolar,4,1,2,0,Solar Kit Off-Grid
,,6,12,kits,BRL,Neosolar,NEO-22668,,,,,1,Kit Energia Solar Off Grid s/ Inversor - 1.12kWp 660Ah 24V Chumbo (22668),,,280,4,1.12,1120,0,,,draft,Solar Kit|Neosolar,6,1,4,0,Solar Kit Off-Grid
,,2,12,kits,BRL,Neosolar,NEO-22629,,,,,1,Kit Energia Solar Off Grid s/ Inversor - 330Wp 150Ah 24V Chumbo (22629),,,330,1,0.33,330,0,,,draft,Solar Kit|Neosolar,2,1,1,0,Solar Kit Off-Grid
,,6,48,kits,BRL,Neosolar,NEO-24551,,,,,,"Kit de Energia Solar Off Grid c/ Inv-car - 5,85kWp 600Ah 48/220V Lítio (24551)",,,585,10,85.0,5850,0,,,draft,Solar Kit|Neosolar,6,0,10,0,Solar Kit Off-Grid
,,4,48,kits,BRL,Neosolar,NEO-24553,,,,,,"Kit de Energia Solar Off Grid c/ Inv-car - 3,48kWp 400Ah 48/220V Lítio",,,435,8,48.0,3480,0,,,draft,Solar Kit|Neosolar,4,0,8,0,Solar Kit Off-Grid
,,8,48,kits,BRL,Neosolar,NEO-24615,,,,,,"Kit de Energia Solar Nobreak c/ Inv-car - 3,05kWp 440Ah 48/220V (24615)",,,435,7,5.0,3045,0,,,draft,Solar Kit|Neosolar,8,0,7,0,Solar Kit Off-Grid
,,2,48,kits,BRL,Neosolar,NEO-24549,,,,,,"Kit de Energia Solar Nobreak c/ Inv-car - 3,51kWp 200Ah 48/220V Lítio",,,585,6,51.0,3510,0,,,draft,Solar Kit|Neosolar,2,0,6,0,Solar Kit Off-Grid
,,12,12,kits,BRL,Neosolar,NEO-24758,,,,,,"Kit de Energia Solar Nobreak c/ Inv-car - 3,05kWp 220Ah 48/220V (24758)",,,610,5,5.0,3050,0,,,draft,Solar Kit|Neosolar,12,0,5,0,Solar Kit Off-Grid
,,4,12,kits,BRL,Neosolar,NEO-24756,,,,,,"Kit de Energia Solar Nobreak c/ Inv-car - 2,44kWp 220Ah 48/220V (24756)",,,610,4,44.0,2440,0,,,draft,Solar Kit|Neosolar,4,0,4,0,Solar Kit Off-Grid
,,4,12,kits,BRL,Neosolar,NEO-24757,,,,,,"Kit de Energia Solar Nobreak c/ Inv-car - 2,44kWp 220Ah 48/220V (24757)",,,610,4,44.0,2440,0,,,draft,Solar Kit|Neosolar,4,0,4,0,Solar Kit Off-Grid
,,1,48,kits,BRL,Neosolar,NEO-24760,,,,,,"Kit de Energia Solar Off Grid c/ Inv-car - 2,44kWp 100Ah 48/220V Lítio (24760)",,,610,4,44.0,2440,0,,,draft,Solar Kit|Neosolar,1,0,4,0,Solar Kit Off-Grid
,,12,48,kits,BRL,Neosolar,NEO-24448,,,,,,"Kit de Energia Solar Off Grid c/ Inversor Carregador - 2,61kWp 660Ah 48/220V (24448)",,,435,6,61.0,2610,0,,,draft,Solar Kit|Neosolar,12,0,6,0,Solar Kit Off-Grid
,,8,48,kits,BRL,Neosolar,NEO-24445,,,,,,"Kit de Energia Solar Nobreak c/ Inversor Carregador - 3,48kWp 440Ah 48/220V (24445)",,,435,8,48.0,3480,0,,,draft,Solar Kit|Neosolar,8,0,8,0,Solar Kit Off-Grid
,,8,12,kits,BRL,Neosolar,NEO-24436,,,,,,"Kit de Energia Solar Nobreak c/ Inv-car - 3,51kWp 440Ah 48/220V (24436)",,,585,6,51.0,3510,0,,,draft,Solar Kit|Neosolar,8,0,6,0,Solar Kit Off-Grid
,,12,12,kits,BRL,Neosolar,NEO-24437,,,,,,"Kit de Energia Solar Off Grid c/ Inv-car - 2,93kWp 660Ah 48/220V (24437)",,,585,5,93.0,2925,0,,,draft,Solar Kit|Neosolar,12,0,5,0,Solar Kit Off-Grid
,,4,12,kits,BRL,Neosolar,NEO-22680,,,,,1,Kit Energia Solar Off Grid s/ Inversor - 1.16kWp 440Ah 24V Chumbo (22680),,,580,2,1.16,1160,0,,,draft,Solar Kit|Neosolar,4,1,2,0,Solar Kit Off-Grid
,,6,12,kits,BRL,Neosolar,NEO-22681,,,,,1,Kit Energia Solar Off Grid s/ Inversor - 1.16kWp 660Ah 24V Chumbo (22681),,,580,2,1.16,1160,0,,,draft,Solar Kit|Neosolar,6,1,2,0,Solar Kit Off-Grid
,,2,12,kits,BRL,Neosolar,NEO-22672,,,,,1,Kit Energia Solar Off Grid s/ Inversor - 660Wp 220Ah 24V Chumbo (22672),,,330,2,0.66,660,0,,,draft,Solar Kit|Neosolar,2,1,2,0,Solar Kit Off-Grid
,,2,12,kits,BRL,Neosolar,NEO-22660,,,,,1,Kit Energia Solar Off Grid s/ Inversor - 330Wp 200Ah 12V Lítio (22660),,,330,1,0.33,330,0,,,draft,Solar Kit|Neosolar,2,1,1,0,Solar Kit Off-Grid
,,1,6,kits,BRL,Neosolar,NEO-25175,,,,,1,Kit Energia Solar Off Grid - 610Wp 100Ah/24V Lítio 2000W/220V Ztroon,,,610,1,0.61,610,0,,,draft,Solar Kit|Neosolar,1,1,1,0,Solar Kit Off-Grid
,,1,6,kits,BRL,Neosolar,NEO-25174,,,,,1,Kit Energia Solar Off Grid - 610Wp 100Ah/24V Lítio 2000W/127V Ztroon,,,610,1,0.61,610,0,,,draft,Solar Kit|Neosolar,1,1,1,0,Solar Kit Off-Grid
,,4,48,kits,BRL,Neosolar,NEO-24810,,,,,,"Kit de Energia Solar Off Grid c/ Inv-car - 3,48kWp 400Ah 48/220V Litio (24810)",,,435,8,48.0,3480,0,,,draft,Solar Kit|Neosolar,4,0,8,0,Solar Kit Off-Grid
,,5,48,kits,BRL,Neosolar,NEO-24554,,,,,,"Kit de Energia Solar Off Grid c/ Inv-car - 5,22kWp 500Ah 48/220V Lítio",,,435,12,22.0,5220,0,,,draft,Solar Kit|Neosolar,5,0,12,0,Solar Kit Off-Grid
,,1,6,kits,BRL,Neosolar,NEO-25177,,,,,1,Kit Energia Solar Off Grid - 610Wp 100Ah/24V Lítio 2000W/220V Epever,,,610,1,0.61,610,7048.45,,,draft,Solar Kit|Neosolar,1,1,1,0,Solar Kit Off-Grid
,,1,6,kits,BRL,Neosolar,NEO-25172,,,,,1,Kit Energia Solar Off Grid - 610Wp 100Ah/24V Lítio 1000W/127V Ztroon,,,610,1,0.61,610,0,,,draft,Solar Kit|Neosolar,1,1,1,0,Solar Kit Off-Grid
,,1,6,kits,BRL,Neosolar,NEO-25173,,,,,1,Kit Energia Solar Off Grid - 610Wp 100Ah/24V Lítio 1000W/220V Ztroon,,,610,1,0.61,610,0,,,draft,Solar Kit|Neosolar,1,1,1,0,Solar Kit Off-Grid
,,8,48,kits,BRL,Neosolar,NEO-24616,,,,,,"Kit de Energia Solar Nobreak c/ Inv-car - 3,05kWp 440Ah 48/220V (24616)",,,435,7,5.0,3045,0,,,draft,Solar Kit|Neosolar,8,0,7,0,Solar Kit Off-Grid
,,4,48,kits,BRL,Neosolar,NEO-24614,,,,,,"Kit de Energia Solar Nobreak c/ Inv-car - 1,74kWp 220Ah 48/220V (24614)",,,435,4,74.0,1740,0,,,draft,Solar Kit|Neosolar,4,0,4,0,Solar Kit Off-Grid
,,1,48,kits,BRL,Neosolar,NEO-24617,,,,,,"Kit de Energia Solar Nobreak c/ Inv-car - 1,74kWp 100Ah 48/220V Lítio",,,435,4,74.0,1740,0,,,draft,Solar Kit|Neosolar,1,0,4,0,Solar Kit Off-Grid
,,4,48,kits,BRL,Neosolar,NEO-24613,,,,,,"Kit de Energia Solar Nobreak c/ Inv-car - 1,74kWp 220Ah 48/220V (24613)",,,435,4,74.0,1740,0,,,draft,Solar Kit|Neosolar,4,0,4,0,Solar Kit Off-Grid
,,8,12,kits,BRL,Neosolar,NEO-24622,,,,,,"Kit de Energia Solar Off Grid c/ Inv-car - 2,61kWp 880Ah 24/220V",,,435,6,61.0,2610,0,,,draft,Solar Kit|Neosolar,8,0,6,0,Solar Kit Off-Grid
,,12,12,kits,BRL,Neosolar,NEO-24438,,,,,,"Kit de Energia Solar Off Grid c/ Inv-car - 2,93kWp 660Ah 48/220V (24438)",,,585,5,93.0,2925,0,,,draft,Solar Kit|Neosolar,12,0,5,0,Solar Kit Off-Grid
,,2,48,kits,BRL,Neosolar,NEO-25200,,,,,1,"Kit Energia Solar Off Grid - 2,44kWp 105Ah/48V Lítio 2000W/127V Epever",,,610,4,44.0,2440,0,,,draft,Solar Kit|Neosolar,2,1,4,0,Solar Kit Off-Grid
,,2,48,kits,BRL,Neosolar,NEO-25201,,,,,1,"Kit Energia Solar Off Grid - 2,44kWp 105Ah/48V Lítio 2000W/220V Epever",,,610,4,44.0,2440,0,,,draft,Solar Kit|Neosolar,2,1,4,0,Solar Kit Off-Grid
,,1,48,kits,BRL,Neosolar,NEO-25197,,,,,1,"Kit Energia Solar Off Grid - 1,22kWp 105Ah/48V Lítio 2000W/220V Epever",,,610,2,22.0,1220,0,,,draft,Solar Kit|Neosolar,1,1,2,0,Solar Kit Off-Grid
,,1,48,kits,BRL,Neosolar,NEO-25196,,,,,1,"Kit Energia Solar Off Grid - 1,22kWp 105Ah/48V Lítio 2000W/127V Epever",,,610,2,22.0,1220,0,,,draft,Solar Kit|Neosolar,1,1,2,0,Solar Kit Off-Grid
,,1,12,kits,BRL,Neosolar,NEO-25046,https://portal.zydon.com.br/api/files/7b6f0b2b-afd9-4fa1-8956-5e84a158ca26/content?ingress=portalb2b.neosolar.com.br,,,,1,Kit Energia Solar Off Grid - 160Wp 105Ah/12V (25046),,,160,1,0.16,160,1423.43,,,draft,Solar Kit|Neosolar,1,1,1,0,Solar Kit Off-Grid
,,2,48,kits,BRL,Neosolar,NEO-22691,https://portal.zydon.com.br/api/files/48e603cd-6d4c-4263-ba93-96468c7f7cd1/content?ingress=portalb2b.neosolar.com.br,,,,1,Kit Energia Solar Off Grid s/ Inversor - 1.38kWp 200Ah 48V Lítio (22691),,,460,3,1.38,1380,0,,,draft,Solar Kit|Neosolar,2,1,3,0,Solar Kit Off-Grid
,,1,48,kits,BRL,Neosolar,NEO-22690,https://portal.zydon.com.br/api/files/6718996f-f280-43a1-ae3e-0ec159034560/content?ingress=portalb2b.neosolar.com.br,,,,1,Kit Energia Solar Off Grid s/ Inversor - 1.38kWp 100Ah 48V Lítio (22690),,,460,3,1.38,1380,0,,,draft,Solar Kit|Neosolar,1,1,3,0,Solar Kit Off-Grid
,,8,12,kits,BRL,Neosolar,NEO-22675,,,,,1,Kit Energia Solar Off Grid s/ Inversor - 1.38kWp 440Ah 48V Chumbo (22675),,,460,3,1.38,1380,0,,,draft,Solar Kit|Neosolar,8,1,3,0,Solar Kit Off-Grid
,,2,12,kits,BRL,Neosolar,NEO-22671,,,,,1,Kit Energia Solar Off Grid s/ Inversor - 330Wp 440Ah 12V Chumbo (22671),,,330,1,0.33,330,0,,,draft,Solar Kit|Neosolar,2,1,1,0,Solar Kit Off-Grid
,,3,48,kits,BRL,Neosolar,NEO-22689,,,,,1,Kit Energia Solar Off Grid s/ Inversor - 2.32kWp 300Ah 48V Lítio (22689),,,580,4,2.32,2320,0,,,draft,Solar Kit|Neosolar,3,1,4,0,Solar Kit Off-Grid
,,2,48,kits,BRL,Neosolar,NEO-22685,,,,,1,Kit Energia Solar Off Grid s/ Inversor - 1.38kWp 200Ah 48V Lítio (22685),,,460,3,1.38,1380,0,,,draft,Solar Kit|Neosolar,2,1,3,0,Solar Kit Off-Grid
,,1,48,kits,BRL,Neosolar,NEO-22684,,,,,1,Kit Energia Solar Off Grid s/ Inversor - 1.38kWp 100Ah 48V Lítio (22684),,,460,3,1.38,1380,0,,,draft,Solar Kit|Neosolar,1,1,3,0,Solar Kit Off-Grid
,,1,48,kits,BRL,Neosolar,NEO-22692,,,,,1,Kit Energia Solar Off Grid s/ Inversor - 1.16kWp 100Ah 48V Lítio (22692),,,580,2,1.16,1160,0,,,draft,Solar Kit|Neosolar,1,1,2,0,Solar Kit Off-Grid
,,8,12,kits,BRL,Neosolar,NEO-22677,,,,,1,Kit Energia Solar Off Grid s/ Inversor - 1.16kWp 440Ah 48V Chumbo (22677),,,580,2,1.16,1160,0,,,draft,Solar Kit|Neosolar,8,1,2,0,Solar Kit Off-Grid
,,4,12,kits,BRL,Neosolar,NEO-22676,,,,,1,Kit Energia Solar Off Grid s/ Inversor - 1.16kWp 220Ah 48V Chumbo (22676),,,580,2,1.16,1160,0,,,draft,Solar Kit|Neosolar,4,1,2,0,Solar Kit Off-Grid
,,3,12,kits,BRL,Neosolar,NEO-22679,,,,,1,Kit Energia Solar Off Grid s/ Inversor - 580Wp 660Ah 12V Chumbo (22679),,,580,1,0.58,580,0,,,draft,Solar Kit|Neosolar,3,1,1,0,Solar Kit Off-Grid
,,2,12,kits,BRL,Neosolar,NEO-22663,,,,,1,Kit Energia Solar Off Grid s/ Inversor - 580Wp 440Ah 12V Chumbo (22663),,,580,1,0.58,580,0,,,draft,Solar Kit|Neosolar,2,1,1,0,Solar Kit Off-Grid
,,4,12,kits,BRL,Neosolar,NEO-26689,,,,,,"Kit de Energia Solar c/ Inv-car - 2,48kWp 220Ah 48/220V",,,620,4,48.0,2480,14734.01,,,draft,Solar Kit|Neosolar,4,0,4,0,Solar Kit Off-Grid
,,16,12,kits,BRL,Neosolar,NEO-26693,,,,,,"Kit de Energia Solar c/ Inv-car - 3,72kWp 220Ah 48/220V",,,620,6,72.0,3720,35458.96,,,draft,Solar Kit|Neosolar,16,0,6,0,Solar Kit Off-Grid
,,12,12,kits,BRL,Neosolar,NEO-26692,,,,,,"Kit de Energia Solar c/ Inv-car - 3,10kWp 220Ah 48/220V",,,620,5,10.0,3100,28343.79,,,draft,Solar Kit|Neosolar,12,0,5,0,Solar Kit Off-Grid
