battery_capacity_kwh,battery_manufacturer,battery_quantity,battery_voltage_v,category,distributor,id,inverter_manufacturer,inverter_power_kw,inverter_quantity,name,panel_manufacturer,panel_power_w,panel_quantity,power_kwp,power_watts,price_brl,price_per_wp,total_batteries,total_inverters,total_panels,type
,,,,kits,Neosolar,NEO-22355,,,1,"Kit Gerador Energia Solar 0,59 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Luxen - Estrutura Para Laje",,0,595,59.0,595,0,,0,1,596,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-22354,,,1,"Kit Gerador Energia Solar 0,59 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Luxen - Estrutura Metálica",,0,595,59.0,595,0,,0,1,596,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-22351,,,1,"Kit Gerador Energia Solar 0,59 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Luxen - S/ estrutura",,0,595,59.0,595,0,,0,1,596,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-22110,,,,"Kit Gerador Energia Solar 0,55kWp - Microinversor Deye c/ Wifi SUN2000 C/ Mini Trilho",,555,1,55.0,555,0,,0,0,1,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-22332,,,1,"Kit Gerador Energia Solar 2,38 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Luxen - Estrutura Madeira",,0,38,38.0,2380,0,,0,1,42,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-22225,,,1,"Kit Gerador Energia Solar 1,65 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Sunova (Metal)",,0,65,65.0,1650,0,,0,1,68,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-22229,,,1,"Kit Gerador Energia Solar 2,20 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Sunova (Cerâmica)",,0,20,20.0,2200,0,,0,1,24,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-22289,,,1,"Kit Gerador Energia Solar 1,74 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Sunova (Cerâmica)",,0,74,74.0,1740,0,,0,1,77,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-22227,,,1,"Kit Gerador Energia Solar 1,65 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Sunova (Sem Estrutura)",,0,65,65.0,1650,0,,0,1,68,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-22330,,,1,"Kit Gerador Energia Solar 2,38 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Luxen - S/ estrutura",,0,38,38.0,2380,0,,0,1,42,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-22499,,,1,"Kit Gerador Energia Solar 1,11 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel ReneSola (Mini Trilho)",,0,11,11.0,1110,0,,0,1,13,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-22111,,,,"Kit Gerador Energia Solar 0,55kWp - Microinversor Deye c/ Wifi SUN2000 C/ Parafuso (Madeira)",,555,1,55.0,555,0,,0,0,1,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-22513,,,1,"Kit Gerador Energia Solar 2,22 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel ReneSola (Mini Trilho)",,0,22,22.0,2220,0,,0,1,26,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-22497,,,1,"Kit Gerador Energia Solar 1,11 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel ReneSola (Para Laje)",,0,11,11.0,1110,0,,0,1,13,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-22509,,,1,"Kit Gerador Energia Solar 1,66 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel ReneSola (Para Solo)",,0,66,66.0,1665,0,,0,1,69,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-22109,,,,"Kit Gerador Energia Solar 0,55kWp - Microinversor Deye c/ Wifi SUN2000 C/ Gancho P/ Cerâmica",,555,1,55.0,555,0,,0,0,1,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-21767,,,1,"Kit Gerador Energia Solar 2,32 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA (cerâmica)",,0,32,32.0,2320,0,,0,1,36,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-21261,,,1,"Kit Gerador Energia Solar 0,58 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA (Solo)",,0,58,58.0,580,0,,0,1,59,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-21257,,,1,"Kit Gerador Energia Solar 0,58 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA (Madeira)",,0,58,58.0,580,0,,0,1,59,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-21256,,,1,"Kit Gerador Energia Solar 0,58 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA (Cerâmica)",,0,58,58.0,580,0,,0,1,59,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-21768,,,1,"Kit Gerador Energia Solar 1,16 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA Com Estrutura",,0,16,16.0,1160,0,,0,1,18,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-21251,,,1,"Kit Gerador Energia Solar 1,74 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA Com Estrutura",,0,74,74.0,1740,0,,0,1,77,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-21236,,,1,"Kit Gerador Energia Solar 2,32 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA (Madeira)",,0,32,32.0,2320,0,,0,1,36,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-21252,,,1,"Kit Gerador Energia Solar 1,74 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA Com Estrtura",,0,74,74.0,1740,0,,0,1,77,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-21776,,,1,"Kit Gerador Energia Solar 0,58 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA (Madeira)",,0,58,58.0,580,0,,0,1,59,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-21775,,,1,"Kit Gerador Energia Solar 0,58 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA (Cerâmica)",,0,58,58.0,580,0,,0,1,59,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-21950,,,,"Kit Energia Solar On Grid Híbrido - 2,90kWp 5000Wh Lítio 220V - Sem Estrutura",,0,1,90.0,0,0,,0,0,1,Solar Kit Hybrid
,,,,kits,Neosolar,NEO-21544,,,,"Kit Energia Solar On Grid Híbrido - 4,14kWp 5000Wh Lítio 220V - Sem Estrutura",,0,1,14.0,0,0,,0,0,1,Solar Kit Hybrid
,,2,48,kits,Neosolar,NEO-24896,,,1,"Kit Energia Solar On Grid Híbrido - 6,1kWp 4,8kWh Lítio 48V (24896)",,610,10,1.0,6100,0,,2,1,10,Solar Kit Hybrid
,,1,48,kits,Neosolar,NEO-24894,,,1,"Kit Energia Solar On Grid Híbrido - 6,1kWp 4,8kWh Lítio 48V (24894)",,610,10,1.0,6100,0,,1,1,10,Solar Kit Hybrid
,,3,48,kits,Neosolar,NEO-24897,,,1,"Kit Energia Solar On Grid Híbrido - 6,1kWp 4,8kWh Lítio 48V (24897)",,610,10,1.0,6100,0,,3,1,10,Solar Kit Hybrid
,,2,48,kits,Neosolar,NEO-24895,,,1,"Kit Energia Solar On Grid Híbrido - 6,1kWp 4,8kWh Lítio 48V (24895)",,610,10,1.0,6100,0,,2,1,10,Solar Kit Hybrid
,,1,48,kits,Neosolar,NEO-24893,,,1,"Kit Energia Solar On Grid Híbrido - 6,1kWp 4,8kWh Lítio 48V (24893)",,610,10,1.0,6100,0,,1,1,10,Solar Kit Hybrid
,,1,48,kits,Neosolar,NEO-24904,,,1,"Kit Energia Solar On Grid Híbrido - 9,76kWp 4,8kWh Lítio 48V (24904)",,610,16,76.0,9760,0,,1,1,16,Solar Kit Hybrid
,,1,48,kits,Neosolar,NEO-24891,,,1,"Kit Energia Solar On Grid Híbrido - 3,66kWp 4,8kWh Lítio 48V (24891)",,610,6,66.0,3660,0,,1,1,6,Solar Kit Hybrid
,,,,kits,Neosolar,NEO-25066,,,3,"Kit de Energia Solar On Grid - 8,54kWp (P/ Cerâmica)",,610,14,54.0,8540,0,,0,3,14,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-25062,,,2,"Kit de Energia Solar On Grid - 3,66kWp (P/ Cerâmica)",,610,6,66.0,3660,0,,0,2,6,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-25086,,,2,"Kit de Energia Solar On Grid - 3,66kWp (P/ Mini Trilhos)",,610,6,66.0,3660,0,,0,2,6,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-25070,,,2,"Kit de Energia Solar On Grid - 3,66kWp (P/ Madeira)",,610,6,66.0,3660,0,,0,2,6,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-25071,,,2,"Kit de Energia Solar On Grid - 4,88kWp (P/ Madeira)",,610,8,88.0,4880,0,,0,2,8,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-25073,,,2,"Kit de Energia Solar On Grid - 7,32kWp (P/ Madeira)",,610,12,32.0,7320,0,,0,2,12,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-24980,,,3,"Kit de Energia Solar On Grid - 9,15kWp (Sem Estrutura)",,610,15,15.0,9150,0,,0,3,15,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-24979,,,3,"Kit de Energia Solar On Grid - 8,54kWp (Sem Estrutura)",,610,14,54.0,8540,0,,0,3,14,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-25079,,,2,"Kit de Energia Solar On Grid - 4,88kWp (P/ Metal)",,610,8,88.0,4880,0,,0,2,8,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-25085,,,3,"Kit de Energia Solar On Grid - 12,81kWp (P/ Metal)",,610,21,81.0,12810,0,,0,3,21,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-25091,,,3,"Kit de Energia Solar On Grid - 9,15kWp (P/ Mini Trilho)",,610,15,15.0,9150,0,,0,3,15,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-25084,,,3,"Kit de Energia Solar On Grid - 12,20kWp (P/ Metal)",,610,20,20.0,12200,0,,0,3,20,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-25082,,,3,"Kit de Energia Solar On Grid - 8,54kWp (P/ Metal)",,610,14,54.0,8540,0,,0,3,14,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-25088,,,2,"Kit de Energia Solar On Grid - 6,10kWp (P/ Mini Trilho)",,610,10,10.0,6100,0,,0,2,10,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-25080,,,2,"Kit de Energia Solar On Grid - 6,10kWp (P/ Metal)",,610,10,10.0,6100,0,,0,2,10,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-21042,,,1,"Kit Gerador Energia Solar 2,38 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Luxen (Madeira)",,0,38,38.0,2380,0,,0,1,42,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-21069,,,1,"Kit Gerador Energia Solar 1,78 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Luxen (Madeira)",,0,78,78.0,1785,0,,0,1,81,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-21058,,,1,"Kit Gerador Energia Solar 1,15 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA (Metálica)",,0,15,15.0,1150,0,,0,1,17,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-21041,,,1,"Kit Gerador Energia Solar 2,38 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Luxen (Cerâmica)",,0,38,38.0,2380,0,,0,1,42,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-21059,,,1,"Kit Gerador Energia Solar 1,15 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA (Laje)",,0,15,15.0,1150,0,,0,1,17,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-21056,,,1,"Kit Gerador Energia Solar 1,15 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA (Cerâmica)",,0,15,15.0,1150,0,,0,1,17,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-21045,,,1,"Kit Gerador Energia Solar 2,30 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA (Cerâmica)",,0,30,30.0,2300,0,,0,1,34,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-21044,,,1,"Kit Gerador Energia Solar 2,30 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA (Para Laje)",,0,30,30.0,2300,0,,0,1,34,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-21054,,,1,"Kit Gerador Energia Solar 1,19 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Luxen Com Estrutura",,0,19,19.0,1190,0,,0,1,21,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-22873,,,1,"Kit Gerador Energia Solar 2,32 kWp - Microinversor Deye c/ Wifi SUN2250 - Painel OSDA- Madeira",,0,32,32.0,2320,0,,0,1,36,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-22874,,,1,"Kit Gerador Energia Solar 2,32 kWp - Microinversor Deye c/ Wifi SUN2250 - Painel OSDA- Metal",,0,32,32.0,2320,0,,0,1,36,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-22870,,,1,"Kit Gerador Energia Solar 1,74 kWp - Microinversor Deye c/ Wifi SUN2250 - Painel OSDA- Metal",,0,74,74.0,1740,0,,0,1,77,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-22979,,,1,"Kit Gerador Energia Solar 0,58 kWp - Microinversor Deye c/ Wifi SUN2250 - Painel OSDA- Madeira",,0,58,58.0,580,0,,0,1,59,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-22872,,,1,"Kit Gerador Energia Solar 2,32 kWp - Microinversor Deye c/ Wifi SUN2250 - Painel OSDA- Mini Trilho",,0,32,32.0,2320,0,,0,1,36,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-22985,,,1,"Kit Gerador Energia Solar 1,16 kWp - Microinversor Deye c/ Wifi SUN2250 - Painel OSDA- Mini Trilho",,0,16,16.0,1160,0,,0,1,18,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-22868,,,1,"Kit Gerador Energia Solar 1,74 kWp - Microinversor Deye c/ Wifi SUN2250 - Painel OSDA- Mini Trilho",,0,74,74.0,1740,0,,0,1,77,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-22889,,,1,"Kit Gerador Energia Solar 2,32 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA",,0,32,32.0,2320,0,,0,1,36,Solar Kit Grid-Tie
,,6,48,kits,Neosolar,NEO-26806,,,1,"Kit Energia Solar On Grid Híbrido - 9,92kWp 4,8kWh Lítio 48V (26806)",,620,16,92.0,9920,0,,6,1,16,Solar Kit Hybrid
,,5,48,kits,Neosolar,NEO-26805,,,1,"Kit Energia Solar On Grid Híbrido - 9,92kWp 4,8kWh Lítio 48V (26805)",,620,16,92.0,9920,0,,5,1,16,Solar Kit Hybrid
,,2,48,kits,Neosolar,NEO-26802,,,1,"Kit Energia Solar On Grid Híbrido - 9,92kWp 4,8kWh Lítio 48V (26802)",,620,16,92.0,9920,32461.36,,2,1,16,Solar Kit Hybrid
,,1,48,kits,Neosolar,NEO-26801,,,1,"Kit Energia Solar On Grid Híbrido - 9,92kWp 4,8kWh Lítio 48V (26801)",,620,16,92.0,9920,28057.03,,1,1,16,Solar Kit Hybrid
,,1,48,kits,Neosolar,NEO-26645,,,1,"Kit Energia Solar On Grid Híbrido - 3,72kWp 4,8kWh Lítio 48V (26645)",,620,6,72.0,3720,15379.46,,1,1,6,Solar Kit Hybrid
,,,,kits,Neosolar,NEO-27044,,,3,"Kit de Energia Solar On Grid 13,02KWP-OS 10,0KW LI s/ Estrutura",,620,21,2.0,13020,15381.27,,0,3,21,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-26933,,,1,Kit Gerador Energia Solar 1.86kWp - Microinversor Deye c/ Wifi SUN2250 - Painel DAH Solar c/ Solo,,0,1,1.86,1860,3256.61,,0,1,5,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-26947,,,1,Kit Gerador Energia Solar 0.62kWp - Microinversor Deye c/ Wifi SUN2250 - Painel DAH Solar c/ Solo,,0,1,0.62,620,2489.31,,0,1,3,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-27070,,,2,"Kit de Energia Solar On Grid 8,6KWP-OS 7,5KW LI Estrutura Metálica",,620,14,6.0,8680,12377.37,,0,2,14,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-27046,,,3,"Kit de Energia Solar On Grid 13,02KWP-OS 10,0KW LI Estrutura p/ Cerâmica",,620,21,2.0,13020,17603.97,,0,3,21,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-27053,,,2,"Kit de Energia Solar On Grid 12,4KWP-OS 10,0KW LI Estrutura c/ Cerâmica",,620,20,4.0,12400,16497.27,,0,2,20,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-27055,,,2,"Kit de Energia Solar On Grid 12,4KWP-OS 10,0KW LI Estrutura p/ Madeira",,620,20,4.0,12400,16497.27,,0,2,20,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-27056,,,2,"Kit de Energia Solar On Grid 12,4KWP-OS 10,0KW LI Estrutura Metálica",,620,20,4.0,12400,16497.27,,0,2,20,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-27051,,,2,"Kit de Energia Solar On Grid 12,4KWP-OS 10,0KW LI s/ Estrutura",,620,20,4.0,12400,14646.57,,0,2,20,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-27048,,,3,"Kit de Energia Solar On Grid 13,02KWP-OS 10,0KW LI Estrutura p/ Madeira",,620,21,2.0,13020,17603.97,,0,3,21,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-27049,,,3,"Kit de Energia Solar On Grid 13,02KWP-OS 10,0KW LI Estrutura Metálica",,620,21,2.0,13020,17603.97,,0,3,21,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-27063,,,3,"Kit de Energia Solar On Grid 9,3KWP-OS 7,5KW LI Estrutura Metálica",,620,15,3.0,9300,13158.57,,0,3,15,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-27125,,,2,"Kit de Energia Solar On Grid 5,65KWP-OS 5KW LI Estrutura p/ Madeira",,565,10,65.0,5650,8657.37,,0,2,10,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-27126,,,2,"Kit de Energia Solar On Grid 5,65KWP-OS 5KW LI Estrutura Metálica",,565,10,65.0,5650,8657.37,,0,2,10,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-27118,,,1,"Kit de Energia Solar On Grid 4,52KWP-OS 5KW LI Estrutura p/ Mini Trilho",,565,8,52.0,4520,6853.17,,0,1,8,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-27127,,,2,"Kit de Energia Solar On Grid 5,65KWP-OS 5KW LI Estrutura p/ Solo",,565,10,65.0,5650,8936.37,,0,2,10,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-27123,,,2,"Kit de Energia Solar On Grid 5,65KWP-OS 5KW LI c/ Gancho p/ Cerâmica",,565,10,65.0,5650,8657.37,,0,2,10,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-27117,,,1,"Kit de Energia Solar On Grid 4,52KWP-OS 5KW LI c/ Gancho p/ Cerâmica",,565,8,52.0,4520,6853.17,,0,1,8,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-27110,,,1,"Kit de Energia Solar On Grid 3,39KWP-OS 5KW LI Estrutura p/ Laje",,565,6,39.0,3390,5504.67,,0,1,6,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-27035,,,3,"Kit de Energia Solar On Grid 11,86KWP-OS 10,0KW LI c/ Estrutura c/ Mini Trilho",,565,21,86.0,11865,16906.47,,0,3,21,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-27124,,,2,"Kit de Energia Solar On Grid 5,65KWP-OS 5KW LI Estrutura c/ Mini Trilho",,565,10,65.0,5650,8657.37,,0,2,10,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-27119,,,1,"Kit de Energia Solar On Grid 4,52KWP-OS 5KW LI Estrutura p/ Madeira",,565,8,52.0,4520,6853.17,,0,1,8,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-27111,,,1,"Kit de Energia Solar On Grid 3,39KWP-OS 5KW LI Estrutura c/ Mini Trilho",,565,6,39.0,3390,5225.67,,0,1,6,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-27031,,,2,"Kit de Energia Solar On Grid 9,3KWP-OS 10,0KW LI Estrutura c/ Solo",,565,20,3.0,11300,13493.37,,0,2,20,Solar Kit Grid-Tie
,,,,kits,Neosolar,NEO-27010,,,2,"Kit de Energia Solar On Grid 6,7KWP-OS 6KW LI s/ Estrutura",,565,12,7.0,6780,9020.07,,0,2,12,Solar Kit Grid-Tie
,,1,48,kits,Neosolar,NEO-27295,,,,"Kit de Energia Solar Off Grid c/ Inv-car - 2,5kWp 100Ah 48/220V Lítio",,565,4,5.0,2260,12198.95,,1,0,4,Solar Kit Off-Grid
,,6,48,kits,Neosolar,NEO-26763,,,1,"Kit Energia Solar On Grid Híbrido - 9.04kWp 4,8kWh Lítio 48V (26763)",,565,16,9.04,9040,0,,6,1,16,Solar Kit Hybrid
,,5,48,kits,Neosolar,NEO-26762,,,1,"Kit Energia Solar On Grid Híbrido - 9.04kWp 4,8kWh Lítio 48V (26762)",,565,16,9.04,9040,0,,5,1,16,Solar Kit Hybrid
,,2,48,kits,Neosolar,NEO-26759,,,1,"Kit Energia Solar On Grid Híbrido - 9.04kWp 4,8kWh Lítio 48V (26759)",,565,16,9.04,9040,29423.89,,2,1,16,Solar Kit Hybrid
,,1,48,kits,Neosolar,NEO-26764,,,1,"Kit Energia Solar On Grid Híbrido - 3,95kWp 4,8kWh Lítio 48V (26764)",,565,7,95.0,3955,20930.41,,1,1,7,Solar Kit Hybrid
,,4,48,kits,Neosolar,NEO-26642,,,1,"Kit Energia Solar On Grid Híbrido - 13.56kWp 4,8kWh Lítio 48V (26642)",,565,24,13.56,13560,0,,4,1,24,Solar Kit Hybrid
,,1,48,kits,Neosolar,NEO-26776,,,1,"Kit Energia Solar On Grid Híbrido - 7.35kWp 4,8kWh Lítio 48V (26776)",,565,13,7.35,7345,0,,1,1,13,Solar Kit Hybrid
,,3,48,kits,Neosolar,NEO-26641,,,1,"Kit Energia Solar On Grid Híbrido - 13.56kWp 4,8kWh Lítio 48V (26641)",,565,24,13.56,13560,0,,3,1,24,Solar Kit Hybrid
,,1,48,kits,Neosolar,NEO-26777,,,1,"Kit Energia Solar On Grid Híbrido - 13.56kWp 4,8kWh Lítio 48V (26777)",,565,24,13.56,13560,34500.13,,1,1,24,Solar Kit Hybrid
,,1,48,kits,Neosolar,NEO-26639,,,1,"Kit Energia Solar On Grid Híbrido - 13.56kWp 4,8kWh Lítio 48V (26639)",,565,24,13.56,13560,0,,1,1,24,Solar Kit Hybrid
,,1,48,kits,Neosolar,NEO-26752,,,1,"Kit Energia Solar On Grid Híbrido - 3,95kWp 4,8kWh Lítio 48V (26752)",,565,7,95.0,3955,14171.64,,1,1,7,Solar Kit Hybrid
,,2,48,kits,Neosolar,NEO-26778,,,1,"Kit Energia Solar On Grid Híbrido - 13.56kWp 4,8kWh Lítio 48V (26778)",,565,24,13.56,13560,38904.47,,2,1,24,Solar Kit Hybrid
,,1,48,kits,Neosolar,NEO-26757,,,1,"Kit Energia Solar On Grid Híbrido - 5.08kWp 4,8kWh Lítio 48V (26757)",,565,9,5.08,5085,21215.08,,1,1,9,Solar Kit Hybrid
,,5,48,kits,Neosolar,NEO-26781,,,1,"Kit Energia Solar On Grid Híbrido - 13.56kWp 4,8kWh Lítio 48V (26781)",,565,24,13.56,13560,0,,5,1,24,Solar Kit Hybrid
,,5,48,kits,Neosolar,NEO-26824,,,1,"Kit Energia Solar On Grid Híbrido - 9.04kWp 4,8kWh Lítio 48V (26824)",,565,16,9.04,9040,0,,5,1,16,Solar Kit Hybrid
,,3,48,kits,Neosolar,NEO-26779,,,1,"Kit Energia Solar On Grid Híbrido - 13.56kWp 4,8kWh Lítio 48V (26779)",,565,24,13.56,13560,0,,3,1,24,Solar Kit Hybrid
,,4,48,kits,Neosolar,NEO-26780,,,1,"Kit Energia Solar On Grid Híbrido - 13.56kWp 4,8kWh Lítio 48V (26780)",,565,24,13.56,13560,0,,4,1,24,Solar Kit Hybrid
,,6,48,kits,Neosolar,NEO-26825,,,1,"Kit Energia Solar On Grid Híbrido - 9.04kWp 4,8kWh Lítio 48V (26825)",,565,16,9.04,9040,0,,6,1,16,Solar Kit Hybrid
,,1,48,kits,Neosolar,NEO-26819,,,1,"Kit Energia Solar On Grid Híbrido - 5.08kWp 4,8kWh Lítio 48V (26819)",,565,9,5.08,5085,21930.71,,1,1,9,Solar Kit Hybrid
,,2,48,kits,Neosolar,NEO-26821,,,1,"Kit Energia Solar On Grid Híbrido - 9.04kWp 4,8kWh Lítio 48V (26821)",,565,16,9.04,9040,0,,2,1,16,Solar Kit Hybrid
,,1,48,kits,Neosolar,NEO-26814,,,1,"Kit Energia Solar On Grid Híbrido - 3,95kWp 4,8kWh Lítio 48V (26814)",,565,7,95.0,3955,14887.27,,1,1,7,Solar Kit Hybrid
,,3,48,kits,Neosolar,NEO-26822,,,1,"Kit Energia Solar On Grid Híbrido - 9.04kWp 4,8kWh Lítio 48V (26822)",,565,16,9.04,9040,0,,3,1,16,Solar Kit Hybrid
,,1,48,kits,Neosolar,NEO-26826,,,1,"Kit Energia Solar On Grid Híbrido - 3,95kWp 4,8kWh Lítio 48V (26626)",,565,7,95.0,3955,21646.05,,1,1,7,Solar Kit Hybrid
,,6,48,kits,Neosolar,NEO-26782,,,1,"Kit Energia Solar On Grid Híbrido - 13.56kWp 4,8kWh Lítio 48V (26782)",,565,24,13.56,13560,0,,6,1,24,Solar Kit Hybrid
,,4,48,kits,Neosolar,NEO-26761,,,1,"Kit Energia Solar On Grid Híbrido - 9.04kWp 4,8kWh Lítio 48V (26761)",,565,16,9.04,9040,0,,4,1,16,Solar Kit Hybrid
,,3,48,kits,Neosolar,NEO-26760,,,1,"Kit Energia Solar On Grid Híbrido - 9.04kWp 4,8kWh Lítio 48V (26760)",,565,16,9.04,9040,33828.23,,3,1,16,Solar Kit Hybrid
,,5,48,kits,Neosolar,NEO-26643,,,1,"Kit Energia Solar On Grid Híbrido - 13.56kWp 4,8kWh Lítio 48V (26643)",,565,24,13.56,13560,0,,5,1,24,Solar Kit Hybrid
,,1,48,kits,Neosolar,NEO-26758,,,1,"Kit Energia Solar On Grid Híbrido - 9.04kWp 4,8kWh",,565,16,9.04,9040,25019.56,,1,1,16,Solar Kit Hybrid
,,1,48,kits,Neosolar,NEO-26820,,,1,"Kit Energia Solar On Grid Híbrido - 9.04kWp 4,8kWh Lítio 48V (26820)",,565,16,9.04,9040,0,,1,1,16,Solar Kit Hybrid
,,4,48,kits,Neosolar,NEO-26818,,,1,"Kit Energia Solar On Grid Híbrido - 5.65kWp 4,8kWh Lítio 48V (26818)",,565,10,5.65,5650,0,,4,1,10,Solar Kit Hybrid
