sku,category,manufacturer,power_w,capacity_kwh,price_brl,list_price_brl,cost_price_brl,supplier,source,confidence,image_url
"SKU29243329243317459162631168039","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/sku_292433_292433-17459162631168039.jpeg"
"SKU29243529243517460420086945208","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/sku_292435_292435-17460420086945208.jpeg"
"SKU29243729243717458999759611785","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/sku_292437_292437-17458999759611785.jpeg"
"SKU29243829243817459034566372442","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/sku_292438_292438-17459034566372442.jpeg"
"SKU29244229244217457818261091625","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/sku_292442_292442-17457818261091625.jpeg"
"SKU29959129959117467236965391281","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/sku_299591_299591-17467236965391281.jpeg"
"SKU29959529959517467957208646910","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/sku_299595_299595-17467957208646910.jpeg"
"SKU30615530615517479477829824229","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/sku_306155_306155-17479477829824229.jpeg"
"SKU31514831514817551159943964186","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/sku_315148_315148-17551159943964186.jpeg"
"FOTUSKP02KITS","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-kits.jpg"
"FOTUSKP03KITS","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-kits.jpg"
"FOTUSKP04KITSHIBRIDOS","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-kits-hibridos.jpg"
"FOTUSKP04KITS","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-kits.jpg"
"NEOSOLARKITS22690","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_22690.jpg"
"NEOSOLARKITS22691","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_22691.jpg"
"NEOSOLARKITS23586","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_23586.jpg"
"NEOSOLARKITS23699","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_23699.jpg"
"NEOSOLARKITS23703","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_23703.jpg"
"NEOSOLARKITS23927","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_23927.jpg"
"NEOSOLARKITS23928","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_23928.jpg"
"NEOSOLARKITS23929","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_23929.jpg"
"NEOSOLARKITS24170","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/NEOSOLAR_KITS_24170.jpg"
"NEOSOLARKITS24171","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/NEOSOLAR_KITS_24171.jpg"
"NEOSOLARKITS24172","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/NEOSOLAR_KITS_24172.jpg"
"NEOSOLARKITS24173","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/NEOSOLAR_KITS_24173.jpg"
"NEOSOLARKITS24174","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/NEOSOLAR_KITS_24174.jpg"
"NEOSOLARKITS24175","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/NEOSOLAR_KITS_24175.jpg"
"NEOSOLARKITS25043","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_25043.jpg"
"NEOSOLARKITS25044","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_25044.jpg"
"NEOSOLARKITS25045","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_25045.jpg"
"NEOSOLARKITS25046","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_25046.jpg"
"NEOSOLARKITS25047","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_25047.jpg"
"NEOSOLARKITS25048","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_25048.jpg"
"NEOSOLARKITS25049","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_25049.jpg"
"NEOSOLARKITS25053","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_25053.jpg"
"NEOSOLARKITS25129","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_25129.jpg"
"NEOSOLARKITS25130","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_25130.jpg"
"NEOSOLARKITS25131","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_25131.jpg"
"NEOSOLARKITS25132","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_25132.jpg"
"NEOSOLARKITS25154","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_25154.jpg"
"NEOSOLARKITS25156","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_25156.jpg"
"NEOSOLARKITS25158","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_25158.jpg"
"NEOSOLARKITS25160","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_25160.jpg"
"NEOSOLARKITS25162","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_25162.jpg"
"NEOSOLARKITS25163","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_25163.jpg"
"NEOSOLARKITS25164","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_25164.jpg"
"NEOSOLARKITS26694","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_26694.jpg"
"NEOSOLARKITS26695","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_26695.jpg"
"NEOSOLARKITS26696","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_26696.jpg"
"NEOSOLARKITS26697","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_26697.jpg"
"NEOSOLARKITS26698","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_26698.jpg"
"NEOSOLARKITS26699","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_26699.jpg"
"NEOSOLARKITS26700","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_26700.jpg"
"NEOSOLARKITS26701","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_26701.jpg"
"NEOSOLARKITS26720","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_26720.jpg"
"NEOSOLARKITS26721","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_26721.jpg"
"NEOSOLARKITS26722","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_26722.jpg"
"NEOSOLARKITS26723","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_26723.jpg"
"NEOSOLARKITS26968","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_26968.jpg"
"NEOSOLARKITS26969","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_26969.jpg"
"NEOSOLARKITS26970","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_26970.jpg"
"NEOSOLARKITS26971","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_26971.jpg"
"NEOSOLARKITS26972","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_26972.jpg"
"NEOSOLARKITS26975","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_26975.jpg"
"NEOSOLARKITS26984","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_26984.jpg"
"NEOSOLARKITS26985","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_26985.jpg"
"NEOSOLARKITS26986","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_26986.jpg"
"NEOSOLARKITS26987","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_26987.jpg"
"NEOSOLARKITS26988","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_26988.jpg"
"NEOSOLARKITS26991","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_26991.jpg"
"NEOSOLARKITS27259","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27259.jpg"
"NEOSOLARKITS27260","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27260.jpg"
"NEOSOLARKITS27261","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27261.jpg"
"NEOSOLARKITS27262","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27262.jpg"
"NEOSOLARKITS27263","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27263.jpg"
"NEOSOLARKITS27264","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27264.jpg"
"NEOSOLARKITS27265","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27265.jpg"
"NEOSOLARKITS27266","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27266.jpg"
"NEOSOLARKITS27267","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27267.jpg"
"NEOSOLARKITS27268","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27268.jpg"
"NEOSOLARKITS27269","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27269.jpg"
"NEOSOLARKITS27270","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27270.jpg"
"NEOSOLARKITS27296","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27296.jpg"
"NEOSOLARKITS27297","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27297.jpg"
"NEOSOLARKITS27298","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27298.jpg"
"NEOSOLARKITS27299","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27299.jpg"
"NEOSOLARKITS27300","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27300.jpg"
"NEOSOLARKITS27301","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27301.jpg"
"NEOSOLARKITS27302","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27302.jpg"
"NEOSOLARKITS27303","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27303.jpg"
"NEOSOLARKITS27304","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27304.jpg"
"NEOSOLARKITS27305","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27305.jpg"
"NEOSOLARKITS27306","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27306.jpg"
"NEOSOLARKITS27313","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27313.jpg"
"NEOSOLARKITS27314","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27314.jpg"
"NEOSOLARKITS27315","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27315.jpg"
"NEOSOLARKITS27339","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27339.jpg"
"NEOSOLARKITS27347","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27347.jpg"
"NEOSOLARKITS27348","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27348.jpg"
"NEOSOLARKITS27349","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27349.jpg"
"NEOSOLARKITS27378","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27378.jpg"
"NEOSOLARKITS27475","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27475.jpg"
"NEOSOLARKITS27476","kits","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27476.jpg"
"ENPHASEIQ8P722BRIMAGEPRODUCT600340","inversores","ENPHASE",,,2466.33,,,"N/A","similar_match",0.7,"https://cdn.yellosolarhub.com/products/inversores/ENPHASE-IQ8P-72-2-BR_IMAGE_PRODUCT_600340.jpeg"
"GOODWEEZLOGGERPROIMAGE","inversores","GOODWE",,,2250,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-EZLOGGER PRO_image.png"
"GOODWEGW3300XS30AFCIIMAGE","inversores","GOODWE",,,2250,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW 3300-XS-30 - AFCI_image.png"
"GOODWEGW5000DNS3016AAFCIIMAGE","inversores","GOODWE",,,2250,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW 5000-DNS-30 (16A) - AFCI_image.png"
"GOODWEGW2000MISIMAGEPRODUCT600329","inversores","GOODWE",,,2250,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW2000-MIS_IMAGE_PRODUCT_600329.jpg"
"GOODWEGW3500LESBR20IMAGEPRODUCT600361","inversores","GOODWE",,,2250,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW3500L-ES-BR20_IMAGE_PRODUCT_600361.png"
"GOODWEGW3600ESBR20AFCIIMAGE","inversores","GOODWE",,,2250,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW3600-ES-BR20 - AFCI_image.png"
"GOODWEGW6000ESBR20AFCIIMAGE","inversores","GOODWE",,,2250,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW6000-ES-BR20 - AFCI_image.png"
"GOODWEGW6000SBP20IMAGE","inversores","GOODWE",,,2250,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW6000-SBP-20_image.webp"
"192068","stringboxes","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/stringboxes/192068.jpg"
"215563","paineis","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/paineis/215563.jpg"
"289244","paineis","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/paineis/289244.jpg"
"291808","paineis","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/paineis/291808.jpg"
"299586","paineis","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/paineis/299586.jpg"
"299589","paineis","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/paineis/299589.jpg"
"300585","paineis","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/paineis/300585.jpg"
"304574","paineis","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/paineis/304574.jpg"
"IMAGE","acessorios","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/acessorios/image.png"
"IMAGEPRODUCT450083","acessorios","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/acessorios/IMAGE_PRODUCT_450083.png"
"IMAGEPRODUCT450094","acessorios","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/acessorios/IMAGE_PRODUCT_450094.png"
"IMAGEPRODUCT450114","acessorios","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/acessorios/IMAGE_PRODUCT_450114.png"
"IMAGEPRODUCT450118","acessorios","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/acessorios/IMAGE_PRODUCT_450118.jpg"
"IMAGEPRODUCT450123","acessorios","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/acessorios/IMAGE_PRODUCT_450123.png"
"PAINELBYDBYD530WMLK36530W","BYD","BYD",530,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/BYD/PAINEL-BYD-BYD-530W-MLK-36---530W.png"
"NEOSOLARCHARGERS20031","carregadores","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20031.jpg"
"NEOSOLARCHARGERS20034","carregadores","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20034.jpg"
"NEOSOLARCHARGERS20035","carregadores","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20035.jpg"
"NEOSOLARCHARGERS20043","carregadores","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20043.jpg"
"NEOSOLARCHARGERS20044","carregadores","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20044.jpg"
"NEOSOLARCHARGERS20045","carregadores","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20045.jpg"
"NEOSOLARCHARGERS20858","carregadores","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_20858.jpg"
"NEOSOLARCHARGERS20859","carregadores","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20859.jpg"
"NEOSOLARCHARGERS20860","carregadores","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20860.jpg"
"NEOSOLARCHARGERS20861","carregadores","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20861.jpg"
"NEOSOLARCHARGERS20862","carregadores","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20862.jpg"
"NEOSOLARCHARGERS20863","carregadores","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20863.jpg"
"NEOSOLARCHARGERS20864","carregadores","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20864.jpg"
"NEOSOLARCHARGERS20865","carregadores","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_20865.jpg"
"NEOSOLARCHARGERS20866","carregadores","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_20866.jpg"
"NEOSOLARCHARGERS20868","carregadores","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20868.jpg"
"NEOSOLARCHARGERS20870","carregadores","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20870.jpg"
"NEOSOLARCHARGERS20871","carregadores","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20871.jpg"
"NEOSOLARCHARGERS20872","carregadores","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20872.jpg"
"NEOSOLARCHARGERS20873","carregadores","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_20873.jpg"
"NEOSOLARCHARGERS21294","carregadores","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_21294.jpg"
"NEOSOLARCHARGERS21295","carregadores","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_21295.jpg"
"NEOSOLARCHARGERS21741","carregadores","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_21741.jpg"
"NEOSOLARCHARGERS21742","carregadores","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_21742.jpg"
"NEOSOLARCHARGERS21743","carregadores","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_21743.jpg"
"NEOSOLARCHARGERS21751","carregadores","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_21751.jpg"
"NEOSOLARCHARGERS21755","carregadores","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_21755.jpg"
"NEOSOLARCHARGERS21756","carregadores","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_21756.jpg"
"NEOSOLARCHARGERS21757","carregadores","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_21757.jpg"
"NEOSOLARCHARGERS22154","carregadores","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_22154.jpg"
"NEOSOLARCHARGERS23757","carregadores","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_23757.jpg"
"NEOSOLARCHARGERS23758","carregadores","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_23758.jpg"
"NEOSOLARCHARGERS23759","carregadores","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_23759.jpg"
"NEOSOLARCHARGERS23760","carregadores","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_23760.jpg"
"NEOSOLARCHARGERS23761","carregadores","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_23761.jpg"
"NEOSOLARCHARGERS23762","carregadores","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_23762.jpg"
"NEOSOLARCHARGERS24019","carregadores","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_24019.jpg"
"NEOSOLARCHARGERS24021","carregadores","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_24021.jpg"
"NEOSOLARCHARGERS24072","carregadores","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_24072.jpg"
"NEOSOLARCHARGERS24249","carregadores","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_24249.jpg"
"NEOSOLARCHARGERS24467","carregadores","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_24467.jpg"
"NEOSOLARCHARGERS24468","carregadores","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_24468.jpg"
