sku,manufacturer,model,title,category,image_url,price_brl,power_w,capacity_w,capacity_kwh,voltage_v,weight_kg,warranty_years,in_stock,has_complete_data,source_file
"SKU28924100117457929059638740","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/sku_289241_001-17457929059638740.jpeg",,,,,,,,,false,""
"SKU29242129242117460422200014247","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/sku_292421_292421-17460422200014247.jpeg",,,,,,,,,false,""
"SKU29242329242317459265882555020","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/sku_292423_292423-17459265882555020.jpeg",,,,,,,,,false,""
"SKU29242429242417457928091181215","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/sku_292424_292424-17457928091181215.jpeg",,,,,,,,,false,""
"SKU29243129243117458504394775074","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/sku_292431_292431-17458504394775074.jpeg",,,,,,,,,false,""
"SKU29243329243317459162631168039","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/sku_292433_292433-17459162631168039.jpeg",,,,,,,,,false,""
"SKU29243529243517460420086945208","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/sku_292435_292435-17460420086945208.jpeg",,,,,,,,,false,""
"SKU29243729243717458999759611785","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/sku_292437_292437-17458999759611785.jpeg",,,,,,,,,false,""
"SKU29243829243817459034566372442","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/sku_292438_292438-17459034566372442.jpeg",,,,,,,,,false,""
"SKU29244229244217457818261091625","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/sku_292442_292442-17457818261091625.jpeg",,,,,,,,,false,""
"SKU29959129959117467236965391281","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/sku_299591_299591-17467236965391281.jpeg",,,,,,,,,false,""
"SKU29959529959517467957208646910","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/sku_299595_299595-17467957208646910.jpeg",,,,,,,,,false,""
"SKU30615530615517479477829824229","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/sku_306155_306155-17479477829824229.jpeg",,,,,,,,,false,""
"SKU31514831514817551159943964186","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/sku_315148_315148-17551159943964186.jpeg",,,,,,,,,false,""
"SOFAR25KTLXG3LVAFCIIMAGEPRODUCT600381","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/SOFAR-25KTLX-G3-LV - AFCI_IMAGE_PRODUCT_600381.png",,,,,,,,,false,""
"SOFAR5KTLMG3AFCIIMAGEPRODUCT600369","unknown","","","inversores","https://cdn.yellosolarhub.com/products/inversores/SOFAR-5KTLM-G3 - AFCI_IMAGE_PRODUCT_600369.png",,,,,,,,,false,""
"FOTUSKP021065KWPCERAMICOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-1065kWp-Ceramico-kits.jpg",,,,,,,,,false,""
"FOTUSKP021065KWPFIBROCIMENTOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-1065kWp-Fibrocimento-kits.jpg",,,,,,,,,false,""
"FOTUSKP021065KWPMINITRILHOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-1065kWp-MiniTrilho-kits.jpg",,,,,,,,,false,""
"FOTUSKP021136KWPCERAMICOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-1136kWp-Ceramico-kits.jpg",,,,,,,,,false,""
"FOTUSKP021136KWPFIBROCIMENTOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-1136kWp-Fibrocimento-kits.jpg",,,,,,,,,false,""
"FOTUSKP021136KWPMINITRILHOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-1136kWp-MiniTrilho-kits.jpg",,,,,,,,,false,""
"FOTUSKP02120KWPCERAMICOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-120kWp-Ceramico-kits.jpg",,,,,,,,,false,""
"FOTUSKP02120KWPFIBROCIMENTOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-120kWp-Fibrocimento-kits.jpg",,,,,,,,,false,""
"FOTUSKP021278KWPCERAMICOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-1278kWp-Ceramico-kits.jpg",,,,,,,,,false,""
"FOTUSKP021278KWPFIBROCIMENTOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-1278kWp-Fibrocimento-kits.jpg",,,,,,,,,false,""
"FOTUSKP021278KWPMINITRILHOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-1278kWp-MiniTrilho-kits.jpg",,,,,,,,,false,""
"FOTUSKP02142KWPCERAMICOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-142kWp-Ceramico-kits.jpg",,,,,,,,,false,""
"FOTUSKP02142KWPFIBROCIMENTOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-142kWp-Fibrocimento-kits.jpg",,,,,,,,,false,""
"FOTUSKP02142KWPMINITRILHOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-142kWp-MiniTrilho-kits.jpg",,,,,,,,,false,""
"FOTUSKP021704KWPCERAMICOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-1704kWp-Ceramico-kits.jpg",,,,,,,,,false,""
"FOTUSKP021704KWPFIBROCIMENTOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-1704kWp-Fibrocimento-kits.jpg",,,,,,,,,false,""
"FOTUSKP021704KWPMINITRILHOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-1704kWp-MiniTrilho-kits.jpg",,,,,,,,,false,""
"FOTUSKP02240KWPCERAMICOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-240kWp-Ceramico-kits.jpg",,,,,,,,,false,""
"FOTUSKP02284KWPCERAMICOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-284kWp-Ceramico-kits.jpg",,,,,,,,,false,""
"FOTUSKP02284KWPFIBROCIMENTOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-284kWp-Fibrocimento-kits.jpg",,,,,,,,,false,""
"FOTUSKP02284KWPMINITRILHOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-284kWp-MiniTrilho-kits.jpg",,,,,,,,,false,""
"FOTUSKP02360KWPFIBROCIMENTOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-360kWp-Fibrocimento-kits.jpg",,,,,,,,,false,""
"FOTUSKP02360KWPMINITRILHOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-360kWp-MiniTrilho-kits.jpg",,,,,,,,,false,""
"FOTUSKP02426KWPCERAMICOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-426kWp-Ceramico-kits.jpg",,,,,,,,,false,""
"FOTUSKP02426KWPFIBROCIMENTOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-426kWp-Fibrocimento-kits.jpg",,,,,,,,,false,""
"FOTUSKP02426KWPMINITRILHOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-426kWp-MiniTrilho-kits.jpg",,,,,,,,,false,""
"FOTUSKP02480KWPCERAMICOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-480kWp-Ceramico-kits.jpg",,,,,,,,,false,""
"FOTUSKP02480KWPFIBROCIMENTOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-480kWp-Fibrocimento-kits.jpg",,,,,,,,,false,""
"FOTUSKP02480KWPMINITRILHOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-480kWp-MiniTrilho-kits.jpg",,,,,,,,,false,""
"FOTUSKP02568KWPCERAMICOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-568kWp-Ceramico-kits.jpg",,,,,,,,,false,""
"FOTUSKP02568KWPFIBROCIMENTOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-568kWp-Fibrocimento-kits.jpg",,,,,,,,,false,""
"FOTUSKP02568KWPMINITRILHOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-568kWp-MiniTrilho-kits.jpg",,,,,,,,,false,""
"FOTUSKP02600KWPCERAMICOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-600kWp-Ceramico-kits.jpg",,,,,,,,,false,""
"FOTUSKP02600KWPFIBROCIMENTOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-600kWp-Fibrocimento-kits.jpg",,,,,,,,,false,""
"FOTUSKP02600KWPMINITRILHOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-600kWp-MiniTrilho-kits.jpg",,,,,,,,,false,""
"FOTUSKP02710KWPCERAMICOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-710kWp-Ceramico-kits.jpg",,,,,,,,,false,""
"FOTUSKP02710KWPFIBROCIMENTOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-710kWp-Fibrocimento-kits.jpg",,,,,,,,,false,""
"FOTUSKP02710KWPMINITRILHOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-710kWp-MiniTrilho-kits.jpg",,,,,,,,,false,""
"FOTUSKP02720KWPCERAMICOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-720kWp-Ceramico-kits.jpg",,,,,,,,,false,""
"FOTUSKP02720KWPFIBROCIMENTOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-720kWp-Fibrocimento-kits.jpg",,,,,,,,,false,""
"FOTUSKP02720KWPMINITRILHOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-720kWp-MiniTrilho-kits.jpg",,,,,,,,,false,""
"FOTUSKP02840KWPCERAMICOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-840kWp-Ceramico-kits.jpg",,,,,,,,,false,""
"FOTUSKP02840KWPFIBROCIMENTOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-840kWp-Fibrocimento-kits.jpg",,,,,,,,,false,""
"FOTUSKP02840KWPMINITRILHOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-840kWp-MiniTrilho-kits.jpg",,,,,,,,,false,""
"FOTUSKP02852KWPCERAMICOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-852kWp-Ceramico-kits.jpg",,,,,,,,,false,""
"FOTUSKP02852KWPFIBROCIMENTOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-852kWp-Fibrocimento-kits.jpg",,,,,,,,,false,""
"FOTUSKP02852KWPMINITRILHOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-852kWp-MiniTrilho-kits.jpg",,,,,,,,,false,""
"FOTUSKP02960KWPCERAMICOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-960kWp-Ceramico-kits.jpg",,,,,,,,,false,""
"FOTUSKP02960KWPFIBROCIMENTOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-960kWp-Fibrocimento-kits.jpg",,,,,,,,,false,""
"FOTUSKP02960KWPMINITRILHOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-960kWp-MiniTrilho-kits.jpg",,,,,,,,,false,""
"FOTUSKP02994KWPCERAMICOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-994kWp-Ceramico-kits.jpg",,,,,,,,,false,""
"FOTUSKP02994KWPFIBROCIMENTOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-994kWp-Fibrocimento-kits.jpg",,,,,,,,,false,""
"FOTUSKP02994KWPMINITRILHOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-994kWp-MiniTrilho-kits.jpg",,,,,,,,,false,""
"FOTUSKP02KITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-kits.jpg",,,,,,,,,false,""
"FOTUSKP031136KWPCERAMICOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-1136kWp-Ceramico-kits.jpg",,,,,,,,,false,""
"FOTUSKP031136KWPFIBROCIMENTOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-1136kWp-Fibrocimento-kits.jpg",,,,,,,,,false,""
"FOTUSKP031136KWPMINITRILHOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-1136kWp-MiniTrilho-kits.jpg",,,,,,,,,false,""
"FOTUSKP03142KWPCERAMICOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-142kWp-Ceramico-kits.jpg",,,,,,,,,false,""
"FOTUSKP03142KWPFIBROCIMENTOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-142kWp-Fibrocimento-kits.jpg",,,,,,,,,false,""
"FOTUSKP03142KWPMINITRILHOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-142kWp-MiniTrilho-kits.jpg",,,,,,,,,false,""
"FOTUSKP03284KWPCERAMICOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-284kWp-Ceramico-kits.jpg",,,,,,,,,false,""
"FOTUSKP03284KWPFIBROCIMENTOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-284kWp-Fibrocimento-kits.jpg",,,,,,,,,false,""
"FOTUSKP03284KWPMINITRILHOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-284kWp-MiniTrilho-kits.jpg",,,,,,,,,false,""
"FOTUSKP03426KWPCERAMICOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-426kWp-Ceramico-kits.jpg",,,,,,,,,false,""
"FOTUSKP03426KWPFIBROCIMENTOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-426kWp-Fibrocimento-kits.jpg",,,,,,,,,false,""
"FOTUSKP03426KWPMINITRILHOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-426kWp-MiniTrilho-kits.jpg",,,,,,,,,false,""
"FOTUSKP03568KWPCERAMICOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-568kWp-Ceramico-kits.jpg",,,,,,,,,false,""
"FOTUSKP03568KWPFIBROCIMENTOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-568kWp-Fibrocimento-kits.jpg",,,,,,,,,false,""
"FOTUSKP03568KWPMINITRILHOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-568kWp-MiniTrilho-kits.jpg",,,,,,,,,false,""
"FOTUSKP03710KWPCERAMICOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-710kWp-Ceramico-kits.jpg",,,,,,,,,false,""
"FOTUSKP03710KWPFIBROCIMENTOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-710kWp-Fibrocimento-kits.jpg",,,,,,,,,false,""
"FOTUSKP03710KWPMINITRILHOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-710kWp-MiniTrilho-kits.jpg",,,,,,,,,false,""
"FOTUSKP03852KWPCERAMICOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-852kWp-Ceramico-kits.jpg",,,,,,,,,false,""
"FOTUSKP03852KWPFIBROCIMENTOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-852kWp-Fibrocimento-kits.jpg",,,,,,,,,false,""
"FOTUSKP03852KWPMINITRILHOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-852kWp-MiniTrilho-kits.jpg",,,,,,,,,false,""
"FOTUSKP03994KWPCERAMICOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-994kWp-Ceramico-kits.jpg",,,,,,,,,false,""
"FOTUSKP03994KWPFIBROCIMENTOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-994kWp-Fibrocimento-kits.jpg",,,,,,,,,false,""
"FOTUSKP03994KWPMINITRILHOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-994kWp-MiniTrilho-kits.jpg",,,,,,,,,false,""
"FOTUSKP03KITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-kits.jpg",,,,,,,,,false,""
"FOTUSKP041026KWPCERAMICOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-1026kWp-Ceramico-kits.jpg",,,,,,,,,false,""
"FOTUSKP041026KWPFIBROCIMENTOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-1026kWp-Fibrocimento-kits.jpg",,,,,,,,,false,""
"FOTUSKP041026KWPMINITRILHOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-1026kWp-MiniTrilho-kits.jpg",,,,,,,,,false,""
"FOTUSKP04114KWPCERAMICOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-114kWp-Ceramico-kits.jpg",,,,,,,,,false,""
"FOTUSKP04114KWPFIBROCIMENTOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-114kWp-Fibrocimento-kits.jpg",,,,,,,,,false,""
"FOTUSKP04114KWPMINITRILHOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-114kWp-MiniTrilho-kits.jpg",,,,,,,,,false,""
"FOTUSKP04120KWPCERAMICOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-120kWp-Ceramico-kits.jpg",,,,,,,,,false,""
"FOTUSKP04120KWPCERAMICOKITSHIBRIDOS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-120kWp-Ceramico-kits-hibridos.jpg",,,,,,,,,false,""
"FOTUSKP04120KWPFIBROCIMENTOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-120kWp-Fibrocimento-kits.jpg",,,,,,,,,false,""
"FOTUSKP04120KWPFIBROCIMENTOKITSHIBRIDOS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-120kWp-Fibrocimento-kits-hibridos.jpg",,,,,,,,,false,""
"FOTUSKP04120KWPMINITRILHOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-120kWp-MiniTrilho-kits.jpg",,,,,,,,,false,""
"FOTUSKP04120KWPMINITRILHOKITSHIBRIDOS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-120kWp-MiniTrilho-kits-hibridos.jpg",,,,,,,,,false,""
"FOTUSKP041254KWPCERAMICOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-1254kWp-Ceramico-kits.jpg",,,,,,,,,false,""
"FOTUSKP041254KWPFIBROCIMENTOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-1254kWp-Fibrocimento-kits.jpg",,,,,,,,,false,""
"FOTUSKP041254KWPMINITRILHOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-1254kWp-MiniTrilho-kits.jpg",,,,,,,,,false,""
"FOTUSKP041311KWPCERAMICOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-1311kWp-Ceramico-kits.jpg",,,,,,,,,false,""
"FOTUSKP041311KWPFIBROCIMENTOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-1311kWp-Fibrocimento-kits.jpg",,,,,,,,,false,""
"FOTUSKP041311KWPMINITRILHOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-1311kWp-MiniTrilho-kits.jpg",,,,,,,,,false,""
"FOTUSKP041368KWPCERAMICOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-1368kWp-Ceramico-kits.jpg",,,,,,,,,false,""
"FOTUSKP041368KWPFIBROCIMENTOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-1368kWp-Fibrocimento-kits.jpg",,,,,,,,,false,""
"FOTUSKP041368KWPMINITRILHOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-1368kWp-MiniTrilho-kits.jpg",,,,,,,,,false,""
"FOTUSKP041482KWPCERAMICOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-1482kWp-Ceramico-kits.jpg",,,,,,,,,false,""
"FOTUSKP041482KWPFIBROCIMENTOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-1482kWp-Fibrocimento-kits.jpg",,,,,,,,,false,""
"FOTUSKP041482KWPMINITRILHOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-1482kWp-MiniTrilho-kits.jpg",,,,,,,,,false,""
"FOTUSKP041596KWPCERAMICOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-1596kWp-Ceramico-kits.jpg",,,,,,,,,false,""
"FOTUSKP041596KWPFIBROCIMENTOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-1596kWp-Fibrocimento-kits.jpg",,,,,,,,,false,""
"FOTUSKP041596KWPMINITRILHOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-1596kWp-MiniTrilho-kits.jpg",,,,,,,,,false,""
"FOTUSKP04228KWPCERAMICOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-228kWp-Ceramico-kits.jpg",,,,,,,,,false,""
"FOTUSKP04228KWPFIBROCIMENTOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-228kWp-Fibrocimento-kits.jpg",,,,,,,,,false,""
"FOTUSKP04228KWPMINITRILHOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-228kWp-MiniTrilho-kits.jpg",,,,,,,,,false,""
"FOTUSKP04240KWPCERAMICOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-240kWp-Ceramico-kits.jpg",,,,,,,,,false,""
"FOTUSKP04240KWPCERAMICOKITSHIBRIDOS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-240kWp-Ceramico-kits-hibridos.jpg",,,,,,,,,false,""
"FOTUSKP04240KWPFIBROCIMENTOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-240kWp-Fibrocimento-kits.jpg",,,,,,,,,false,""
"FOTUSKP04240KWPFIBROCIMENTOKITSHIBRIDOS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-240kWp-Fibrocimento-kits-hibridos.jpg",,,,,,,,,false,""
"FOTUSKP04240KWPMINITRILHOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-240kWp-MiniTrilho-kits.jpg",,,,,,,,,false,""
"FOTUSKP04240KWPMINITRILHOKITSHIBRIDOS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-240kWp-MiniTrilho-kits-hibridos.jpg",,,,,,,,,false,""
"FOTUSKP04342KWPCERAMICOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-342kWp-Ceramico-kits.jpg",,,,,,,,,false,""
"FOTUSKP04342KWPFIBROCIMENTOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-342kWp-Fibrocimento-kits.jpg",,,,,,,,,false,""
"FOTUSKP04342KWPMINITRILHOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-342kWp-MiniTrilho-kits.jpg",,,,,,,,,false,""
"FOTUSKP04360KWPCERAMICOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-360kWp-Ceramico-kits.jpg",,,,,,,,,false,""
"FOTUSKP04360KWPCERAMICOKITSHIBRIDOS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-360kWp-Ceramico-kits-hibridos.jpg",,,,,,,,,false,""
"FOTUSKP04360KWPFIBROCIMENTOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-360kWp-Fibrocimento-kits.jpg",,,,,,,,,false,""
"FOTUSKP04360KWPFIBROCIMENTOKITSHIBRIDOS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-360kWp-Fibrocimento-kits-hibridos.jpg",,,,,,,,,false,""
"FOTUSKP04360KWPMINITRILHOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-360kWp-MiniTrilho-kits.jpg",,,,,,,,,false,""
"FOTUSKP04360KWPMINITRILHOKITSHIBRIDOS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-360kWp-MiniTrilho-kits-hibridos.jpg",,,,,,,,,false,""
"FOTUSKP04399KWPCERAMICOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-399kWp-Ceramico-kits.jpg",,,,,,,,,false,""
"FOTUSKP04399KWPFIBROCIMENTOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-399kWp-Fibrocimento-kits.jpg",,,,,,,,,false,""
"FOTUSKP04399KWPMINITRILHOKITS","FOTUS","","","kits","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-399kWp-MiniTrilho-kits.jpg",,,,,,,,,false,""
