sku,primary_image,all_images,source,score,price_brl,gross_margin_percent,weight_kg,candidate_urls
"NEOSOLARKITS27268","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27268.jpg","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27268.jpg|neosolar_kits_27268.jpg","imgs-index",100,11720,20,0,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27268.jpg|[object Object]"
"NEOSOLARKITS27269","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27269.jpg","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27269.jpg|neosolar_kits_27269.jpg","imgs-index",100,7042,20,0,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27269.jpg|[object Object]"
"NEOSOLARKITS27270","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27270.jpg","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27270.jpg|neosolar_kits_27270.jpg","imgs-index",100,2596.99,20,0,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27270.jpg|[object Object]"
"NEOSOLARKITS27296","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27296.jpg","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27296.jpg|neosolar_kits_27296.jpg","imgs-index",100,416.99,20,0,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27296.jpg|[object Object]"
"NEOSOLARKITS27297","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27297.jpg","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27297.jpg|neosolar_kits_27297.jpg","imgs-index",100,7548.99,20,0,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27297.jpg|[object Object]"
"NEOSOLARKITS27298","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27298.jpg","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27298.jpg|neosolar_kits_27298.jpg","imgs-index",100,6794.99,20,0,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27298.jpg|[object Object]"
"NEOSOLARKITS27299","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27299.jpg","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27299.jpg|neosolar_kits_27299.jpg","imgs-index",100,2603,20,0,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27299.jpg|[object Object]"
"NEOSOLARKITS27300","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27300.jpg","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27300.jpg|neosolar_kits_27300.jpg","imgs-index",100,10526.95,20,0,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27300.jpg|[object Object]"
"NEOSOLARKITS27301","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27301.jpg","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27301.jpg|neosolar_kits_27301.jpg","imgs-index",100,1722,20,0,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27301.jpg|[object Object]"
"NEOSOLARKITS27302","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27302.jpg","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27302.jpg|neosolar_kits_27302.jpg","imgs-index",100,7826.99,20,0,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27302.jpg|[object Object]"
"NEOSOLARKITS27303","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27303.jpg","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27303.jpg|neosolar_kits_27303.jpg","imgs-index",100,10911,20,0,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27303.jpg|[object Object]"
"NEOSOLARKITS27304","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27304.jpg","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27304.jpg|neosolar_kits_27304.jpg","imgs-index",100,4610.99,20,0,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27304.jpg|[object Object]"
"NEOSOLARKITS27305","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27305.jpg","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27305.jpg|neosolar_kits_27305.jpg","imgs-index",100,5654.99,20,0,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27305.jpg|[object Object]"
"NEOSOLARKITS27306","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27306.jpg","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27306.jpg|neosolar_kits_27306.jpg","imgs-index",100,11771.99,20,0,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27306.jpg|[object Object]"
"NEOSOLARKITS27313","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27313.jpg","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27313.jpg|neosolar_kits_27313.jpg","imgs-index",100,5336.99,20,0,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27313.jpg|[object Object]"
"NEOSOLARKITS27314","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27314.jpg","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27314.jpg|neosolar_kits_27314.jpg","imgs-index",100,11369.99,20,0,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27314.jpg|[object Object]"
"NEOSOLARKITS27315","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27315.jpg","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27315.jpg|neosolar_kits_27315.jpg","imgs-index",100,10829,20,0,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27315.jpg|[object Object]"
"NEOSOLARKITS27339","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27339.jpg","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27339.jpg|neosolar_kits_27339.jpg","imgs-index",100,656.99,20,0,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27339.jpg|[object Object]"
"NEOSOLARKITS27347","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27347.jpg","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27347.jpg|neosolar_kits_27347.jpg","imgs-index",100,4045.95,20,0,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27347.jpg|[object Object]"
"NEOSOLARKITS27348","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27348.jpg","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27348.jpg|neosolar_kits_27348.jpg","imgs-index",100,5818.99,20,0,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27348.jpg|[object Object]"
"NEOSOLARKITS27349","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27349.jpg","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27349.jpg|neosolar_kits_27349.jpg","imgs-index",100,7293.99,20,0,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27349.jpg|[object Object]"
"NEOSOLARKITS27378","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27378.jpg","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27378.jpg|neosolar_kits_27378.jpg","imgs-index",100,8169.99,20,0,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27378.jpg|[object Object]"
"NEOSOLARKITS27475","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27475.jpg","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27475.jpg|neosolar_kits_27475.jpg","imgs-index",100,11916.99,20,0,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27475.jpg|[object Object]"
"NEOSOLARKITS27476","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27476.jpg","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27476.jpg|neosolar_kits_27476.jpg","imgs-index",100,12278.95,20,0,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27476.jpg|[object Object]"
"ENPHASEIQ8P722BRIMAGEPRODUCT600340","https://cdn.yellosolarhub.com/products/inversores/ENPHASE-IQ8P-72-2-BR_IMAGE_PRODUCT_600340.jpeg","https://cdn.yellosolarhub.com/products/inversores/ENPHASE-IQ8P-72-2-BR_IMAGE_PRODUCT_600340.jpeg|ENPHASE-IQ8P-72-2-BR_IMAGE_PRODUCT_600340.jpeg","imgs-index",100,2810.95,20,0,"https://cdn.yellosolarhub.com/products/inversores/ENPHASE-IQ8P-72-2-BR_IMAGE_PRODUCT_600340.jpeg|[object Object]"
"GOODWEEZLOGGERPROIMAGE","https://cdn.yellosolarhub.com/products/inversores/GOODWE-EZLOGGER PRO_image.png","https://cdn.yellosolarhub.com/products/inversores/GOODWE-EZLOGGER PRO_image.png|GOODWE-EZLOGGER PRO_image.png","imgs-index",100,8569.99,20,0,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-EZLOGGER PRO_image.png|[object Object]"
"GOODWEGW3300XS30AFCIIMAGE","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW 3300-XS-30 - AFCI_image.png","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW 3300-XS-30 - AFCI_image.png|GOODWE-GW 3300-XS-30 - AFCI_image.png","imgs-index",100,8903.95,20,0,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW 3300-XS-30 - AFCI_image.png|[object Object]"
"GOODWEGW5000DNS3016AAFCIIMAGE","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW 5000-DNS-30 (16A) - AFCI_image.png","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW 5000-DNS-30 (16A) - AFCI_image.png|GOODWE-GW 5000-DNS-30 (16A) - AFCI_image.png","imgs-index",100,9551.99,20,0,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW 5000-DNS-30 (16A) - AFCI_image.png|[object Object]"
"GOODWEGW2000MISIMAGEPRODUCT600329","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW2000-MIS_IMAGE_PRODUCT_600329.jpg","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW2000-MIS_IMAGE_PRODUCT_600329.jpg|GOODWE-GW2000-MIS_IMAGE_PRODUCT_600329.jpg","imgs-index",100,5763.95,20,0,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW2000-MIS_IMAGE_PRODUCT_600329.jpg|[object Object]"
"GOODWEGW3500LESBR20IMAGEPRODUCT600361","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW3500L-ES-BR20_IMAGE_PRODUCT_600361.png","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW3500L-ES-BR20_IMAGE_PRODUCT_600361.png|GOODWE-GW3500L-ES-BR20_IMAGE_PRODUCT_600361.png","imgs-index",100,872.95,20,0,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW3500L-ES-BR20_IMAGE_PRODUCT_600361.png|[object Object]"
"GOODWEGW3600ESBR20AFCIIMAGE","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW3600-ES-BR20 - AFCI_image.png","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW3600-ES-BR20 - AFCI_image.png|GOODWE-GW3600-ES-BR20 - AFCI_image.png","imgs-index",100,4354.99,20,0,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW3600-ES-BR20 - AFCI_image.png|[object Object]"
"GOODWEGW6000ESBR20AFCIIMAGE","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW6000-ES-BR20 - AFCI_image.png","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW6000-ES-BR20 - AFCI_image.png|GOODWE-GW6000-ES-BR20 - AFCI_image.png","imgs-index",100,4503.95,20,0,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW6000-ES-BR20 - AFCI_image.png|[object Object]"
"GOODWEGW6000SBP20IMAGE","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW6000-SBP-20_image.webp","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW6000-SBP-20_image.webp|GOODWE-GW6000-SBP-20_image.webp","imgs-index",100,11586.99,20,0,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW6000-SBP-20_image.webp|[object Object]"
"192068","https://cdn.yellosolarhub.com/products/stringboxes/192068.jpg","https://cdn.yellosolarhub.com/products/stringboxes/192068.jpg|192068.jpg","imgs-index",100,11135.49,20,0,"https://cdn.yellosolarhub.com/products/stringboxes/192068.jpg|[object Object]"
"215563","https://cdn.yellosolarhub.com/products/paineis/215563.jpg","https://cdn.yellosolarhub.com/products/paineis/215563.jpg|215563.jpg","imgs-index",100,2475.99,20,0,"https://cdn.yellosolarhub.com/products/paineis/215563.jpg|[object Object]"
"289244","https://cdn.yellosolarhub.com/products/paineis/289244.jpg","https://cdn.yellosolarhub.com/products/paineis/289244.jpg|289244.jpg","imgs-index",100,4662.95,20,0,"https://cdn.yellosolarhub.com/products/paineis/289244.jpg|[object Object]"
"291808","https://cdn.yellosolarhub.com/products/paineis/291808.jpg","https://cdn.yellosolarhub.com/products/paineis/291808.jpg|291808.jpg","imgs-index",100,544,20,0,"https://cdn.yellosolarhub.com/products/paineis/291808.jpg|[object Object]"
"299586","https://cdn.yellosolarhub.com/products/paineis/299586.jpg","https://cdn.yellosolarhub.com/products/paineis/299586.jpg|299586.jpg","imgs-index",100,5127.99,20,0,"https://cdn.yellosolarhub.com/products/paineis/299586.jpg|[object Object]"
"299589","https://cdn.yellosolarhub.com/products/paineis/299589.jpg","https://cdn.yellosolarhub.com/products/paineis/299589.jpg|299589.jpg","imgs-index",100,939.99,20,0,"https://cdn.yellosolarhub.com/products/paineis/299589.jpg|[object Object]"
"300585","https://cdn.yellosolarhub.com/products/paineis/300585.jpg","https://cdn.yellosolarhub.com/products/paineis/300585.jpg|300585.jpg","imgs-index",100,9102,20,0,"https://cdn.yellosolarhub.com/products/paineis/300585.jpg|[object Object]"
"304574","https://cdn.yellosolarhub.com/products/paineis/304574.jpg","https://cdn.yellosolarhub.com/products/paineis/304574.jpg|304574.jpg","imgs-index",100,1423,20,0,"https://cdn.yellosolarhub.com/products/paineis/304574.jpg|[object Object]"
"IMAGE","https://cdn.yellosolarhub.com/products/acessorios/image.png","https://cdn.yellosolarhub.com/products/acessorios/image.png|image.png","imgs-index",100,10899.99,20,0,"https://cdn.yellosolarhub.com/products/acessorios/image.png|https://cdn.yellosolarhub.com/products/cabos/image.png|https://cdn.yellosolarhub.com/products/cabos/image.webp|https://cdn.yellosolarhub.com/products/inversores/image.jpeg|https://cdn.yellosolarhub.com/products/inversores/image.jpg"
"IMAGEPRODUCT450083","https://cdn.yellosolarhub.com/products/acessorios/IMAGE_PRODUCT_450083.png","https://cdn.yellosolarhub.com/products/acessorios/IMAGE_PRODUCT_450083.png|IMAGE_PRODUCT_450083.png","imgs-index",100,3707.99,20,0,"https://cdn.yellosolarhub.com/products/acessorios/IMAGE_PRODUCT_450083.png|[object Object]"
"IMAGEPRODUCT450094","https://cdn.yellosolarhub.com/products/acessorios/IMAGE_PRODUCT_450094.png","https://cdn.yellosolarhub.com/products/acessorios/IMAGE_PRODUCT_450094.png|IMAGE_PRODUCT_450094.png","imgs-index",100,9836,20,0,"https://cdn.yellosolarhub.com/products/acessorios/IMAGE_PRODUCT_450094.png|[object Object]"
"IMAGEPRODUCT450114","https://cdn.yellosolarhub.com/products/acessorios/IMAGE_PRODUCT_450114.png","https://cdn.yellosolarhub.com/products/acessorios/IMAGE_PRODUCT_450114.png|IMAGE_PRODUCT_450114.png","imgs-index",100,8283.95,20,0,"https://cdn.yellosolarhub.com/products/acessorios/IMAGE_PRODUCT_450114.png|[object Object]"
"IMAGEPRODUCT450118","https://cdn.yellosolarhub.com/products/acessorios/IMAGE_PRODUCT_450118.jpg","https://cdn.yellosolarhub.com/products/acessorios/IMAGE_PRODUCT_450118.jpg|IMAGE_PRODUCT_450118.jpg","imgs-index",100,4955.95,20,0,"https://cdn.yellosolarhub.com/products/acessorios/IMAGE_PRODUCT_450118.jpg|[object Object]"
"IMAGEPRODUCT450123","https://cdn.yellosolarhub.com/products/acessorios/IMAGE_PRODUCT_450123.png","https://cdn.yellosolarhub.com/products/acessorios/IMAGE_PRODUCT_450123.png|IMAGE_PRODUCT_450123.png","imgs-index",100,8637,20,0,"https://cdn.yellosolarhub.com/products/acessorios/IMAGE_PRODUCT_450123.png|[object Object]"
"PAINELBYDBYD530WMLK36530W","https://cdn.yellosolarhub.com/products/BYD/PAINEL-BYD-BYD-530W-MLK-36---530W.png","https://cdn.yellosolarhub.com/products/BYD/PAINEL-BYD-BYD-530W-MLK-36---530W.png|PAINEL-BYD-BYD-530W-MLK-36---530W.png","imgs-index",100,956,20,0,"https://cdn.yellosolarhub.com/products/BYD/PAINEL-BYD-BYD-530W-MLK-36---530W.png|[object Object]"
"NEOSOLARCHARGERS20031","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20031.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20031.jpg|NEOSOLAR_CHARGERS_20031.jpg","imgs-index",100,4447.99,20,0,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20031.jpg|[object Object]"
"NEOSOLARCHARGERS20034","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20034.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20034.jpg|NEOSOLAR_CHARGERS_20034.jpg","imgs-index",100,8546.99,20,0,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20034.jpg|[object Object]"
"NEOSOLARCHARGERS20035","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20035.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20035.jpg|NEOSOLAR_CHARGERS_20035.jpg","imgs-index",100,5336,20,0,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20035.jpg|[object Object]"
"NEOSOLARCHARGERS20043","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20043.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20043.jpg|NEOSOLAR_CHARGERS_20043.jpg","imgs-index",100,11744.99,20,0,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20043.jpg|[object Object]"
"NEOSOLARCHARGERS20044","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20044.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20044.jpg|NEOSOLAR_CHARGERS_20044.jpg","imgs-index",100,5932.99,20,0,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20044.jpg|[object Object]"
"NEOSOLARCHARGERS20045","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20045.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20045.jpg|NEOSOLAR_CHARGERS_20045.jpg","imgs-index",100,357.99,20,0,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20045.jpg|[object Object]"
"NEOSOLARCHARGERS20858","https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_20858.jpg","https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_20858.jpg|neosolar_chargers_20858.jpg","imgs-index",100,12307.99,20,0,"https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_20858.jpg|[object Object]"
"NEOSOLARCHARGERS20859","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20859.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20859.jpg|NEOSOLAR_CHARGERS_20859.jpg","imgs-index",100,11006.95,20,0,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20859.jpg|[object Object]"
"NEOSOLARCHARGERS20860","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20860.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20860.jpg|NEOSOLAR_CHARGERS_20860.jpg","imgs-index",100,7013,20,0,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20860.jpg|[object Object]"
"NEOSOLARCHARGERS20861","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20861.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20861.jpg|NEOSOLAR_CHARGERS_20861.jpg","imgs-index",100,4391,20,0,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20861.jpg|[object Object]"
"NEOSOLARCHARGERS20862","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20862.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20862.jpg|NEOSOLAR_CHARGERS_20862.jpg","imgs-index",100,8267.49,20,0,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20862.jpg|[object Object]"
"NEOSOLARCHARGERS20863","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20863.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20863.jpg|NEOSOLAR_CHARGERS_20863.jpg","imgs-index",100,8247.99,20,0,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20863.jpg|[object Object]"
"NEOSOLARCHARGERS20864","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20864.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20864.jpg|NEOSOLAR_CHARGERS_20864.jpg","imgs-index",100,5062.99,20,0,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20864.jpg|[object Object]"
"NEOSOLARCHARGERS20865","https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_20865.jpg","https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_20865.jpg|neosolar_chargers_20865.jpg","imgs-index",100,3758,20,0,"https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_20865.jpg|[object Object]"
"NEOSOLARCHARGERS20866","https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_20866.jpg","https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_20866.jpg|neosolar_chargers_20866.jpg","imgs-index",100,1562.99,20,0,"https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_20866.jpg|[object Object]"
"NEOSOLARCHARGERS20868","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20868.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20868.jpg|NEOSOLAR_CHARGERS_20868.jpg","imgs-index",100,1280.99,20,0,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20868.jpg|[object Object]"
"NEOSOLARCHARGERS20870","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20870.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20870.jpg|NEOSOLAR_CHARGERS_20870.jpg","imgs-index",100,10989.99,20,0,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20870.jpg|[object Object]"
"NEOSOLARCHARGERS20871","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20871.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20871.jpg|NEOSOLAR_CHARGERS_20871.jpg","imgs-index",100,8550,20,0,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20871.jpg|[object Object]"
"NEOSOLARCHARGERS20872","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20872.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20872.jpg|NEOSOLAR_CHARGERS_20872.jpg","imgs-index",100,7790.95,20,0,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20872.jpg|[object Object]"
"NEOSOLARCHARGERS20873","https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_20873.jpg","https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_20873.jpg|neosolar_chargers_20873.jpg","imgs-index",100,9783.99,20,0,"https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_20873.jpg|[object Object]"
"NEOSOLARCHARGERS21294","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_21294.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_21294.jpg|NEOSOLAR_CHARGERS_21294.jpg","imgs-index",100,4444.49,20,0,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_21294.jpg|[object Object]"
"NEOSOLARCHARGERS21295","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_21295.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_21295.jpg|NEOSOLAR_CHARGERS_21295.jpg","imgs-index",100,10005,20,0,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_21295.jpg|[object Object]"
"NEOSOLARCHARGERS21741","https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_21741.jpg","https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_21741.jpg|neosolar_chargers_21741.jpg","imgs-index",100,850,20,0,"https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_21741.jpg|[object Object]"
"NEOSOLARCHARGERS21742","https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_21742.jpg","https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_21742.jpg|neosolar_chargers_21742.jpg","imgs-index",100,5157,20,0,"https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_21742.jpg|[object Object]"
"NEOSOLARCHARGERS21743","https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_21743.jpg","https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_21743.jpg|neosolar_chargers_21743.jpg","imgs-index",100,6288,20,0,"https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_21743.jpg|[object Object]"
"NEOSOLARCHARGERS21751","https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_21751.jpg","https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_21751.jpg|neosolar_chargers_21751.jpg","imgs-index",100,7992.49,20,0,"https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_21751.jpg|[object Object]"
"NEOSOLARCHARGERS21755","https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_21755.jpg","https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_21755.jpg|neosolar_chargers_21755.jpg","imgs-index",100,3913.99,20,0,"https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_21755.jpg|[object Object]"
"NEOSOLARCHARGERS21756","https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_21756.jpg","https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_21756.jpg|neosolar_chargers_21756.jpg","imgs-index",100,4349.99,20,0,"https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_21756.jpg|[object Object]"
"NEOSOLARCHARGERS21757","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_21757.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_21757.jpg|NEOSOLAR_CHARGERS_21757.jpg","imgs-index",100,6154.95,20,0,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_21757.jpg|[object Object]"
